"","x"
"102","그레이피버        한    거2007/02/25 4국4 10정호익박재범                 19    1    3   12    1    1   46158000       1160"
"103","그린빌            미    거2008/02/20 3외4 06홍대유이선우                  0    0    0    0    0    0          0        801"
"104","그린엠파이어      뉴    거2006/11/17 4외2 10정호익백국인                 17    1    3   10    1    0   65957000       3391"
"105","그린칸초          한    수2008/03/21 3국신11이인호양무승                  0    0    0    0    0    0          0          0"
"106","그린커맨더        미    거2007/04/17 4외3 10정호익백국인                 15    0    3   11    0    3   36105000       2121"
"107","그릴리즈매치      미    거2005/04/11 6외1 37천창기허영희                 19    3    4    9    2    2  121012000       5181"
"108","극동의미래        한    거2006/05/25 5국6 39최혜식이보원                 20    0    1    5    0    0   12576000        180"
"109","글라이딩퓨처      한    수2005/03/20 6국1 23유재길진교원                 36    5    3    8    0    0  199332000       5289"
"110","글로리선          한    암2007/02/08 4국5 51김호  지원철                 14    0    2   11    0    2   27991000        610"
"111","금강이            한    수2007/03/12 4국1 44김학수배태곤                 17    5    4    9    4    1  264623000       5630"
"112","금강천            한    거2006/02/23 5국3 15박희철전기섭                 24    3    3    9    0    1  112496000       2752"
"113","금당산            한    거2004/04/12 7국3 07구자흥윤덕기                 33    2    5    1    0    0  102797000       2689"
"114","금별이            한    암2008/05/11 3국신43서정하김선교                  0    0    0    0    0    0          0          0"
"115","금복이            한    암2006/04/27 5국5 41신삼영배태곤                 18    1    0    7    0    0   25335000        619"
"116","금비              미    암2007/02/16 4외2 44김학수배태곤                  7    4    1    5    3    1  101442000       4691"
"117","금빛              한    암2007/03/09 4국6 26안해양윤영기                  4    0    0    4    0    0    3575000        110"
"118","금빛기사          한    암2008/05/29 3국신03최영주이승택                  0    0    0    0    0    0          0          0"
"119","금빛노다지        일    암2007/02/17 4외4 99휴양마구경회                  4    0    0    4    0    0          0        801"
"120","금빛매력          한    암2008/01/29 3국6 26안해양이덕자                  1    0    0    1    0    0          0          0"
"121","금빛특급          한    수2006/04/27 5국3 13이희영오왕근                 20    2    3   10    1    2   70187000       1890"
"122","금아사랑          미    암2008/03/08 3외신99휴양마김도욱                  0    0    0    0    0    0          0          0"
"123","금아챔프          한    수2008/04/10 3국4 52박원덕김도욱                  4    1    2    4    1    2   29412500        860"
"124","금아호            한    수2008/03/08 3국5 52박원덕김도욱                  2    1    0    2    1    0   17025000        400"
"125","기고만장          한    수2008/05/02 3국신43서정하현대영                  0    0    0    0    0    0          0          0"
"126","기라성            한(포)수2004/02/27 7국1 36김양선구자선                 31   12    5    8    0    1  479033000      13891"
"127","기록상승          한    수2007/04/19 4국5 08김춘근이선종                 15    1    1   13    1    1   31389000        730"
"128","기린으뜸          한    암2007/03/05 4국6 45김순근김동호                 14    0    1   13    0    1   10725000        180"
"129","기쁜세상          캐    수2006/04/01 5외1 52박원덕김성두                 31    3    4   12    3    2  163171000       5841"
"130","기쁜아침          호    암2008/09/07 2외신29배휴준이미경                  0    0    0    0    0    0          0          0"
"131","기쁨누리          미    암2007/03/15 4외1 08김춘근이보원                 13    4    2    8    1    1  230859000       5971"
"132","기쁨연출          한    수2008/04/22 3국6 23유재길진교원                  2    0    0    2    0    0    3850000          0"
"133","기쁨의근원        한    수2007/04/03 4국4 99휴양마권혁인                 17    2    1   12    1    1   45651000       1110"
"134","기억날그날        한    암2008/03/21 3국6 05우창구홍금희                  0    0    0    0    0    0          0          0"
"135","기흥장군          한    수2008/03/03 3국4 48김대근한일사료                6    2    0    6    2    0   34500000        900"
"136","길상여의          한    수2006/03/09 5국4 13이희영김동호                 27    1    2   13    0    1   46290000       1080"
"137","깍쟁이            미    암2008/03/17 3외2 11이인호김철                    5    2    2    5    2    2   73126000       3071"
"138","깜짝연출          한    암2008/04/12 3국6 23유재길진교원                  1    0    0    1    0    0          0          0"
"139","꽃남              한    수2007/04/29 4국3 35하재흥이유환                 14    3    1    9    1    0   74431000       1970"
"140","꽃누리            한    암2007/04/06 4국3 48김대근김병현                 14    1    3   10    1    1   92534000       2300"
"141","꽃여울            미    암2008/02/09 3외3 09지용훈이선호                  6    1    3    6    1    3   53587000       2551"
"142","꿈과희망          한    암2008/04/02 3국6 17김점오장석영                  2    0    0    2    0    0          0          0"
"143","꿈꾸는세상        한    암2008/02/15 3국6 51김호  이용대                  3    0    0    3    0    0    3300000          0"
"144","꿈의축제          한    암2008/02/22 3국6 51김호  김휘남                  2    0    0    2    0    0    1925000          0"
"145","나노골드          미    암2008/02/08 3외3 53김문갑김연호                  4    1    0    4    1    0   18678000       1661"
"146","나노시티          호    수2008/09/28 2외신24서홍수김연호                  0    0    0    0    0    0          0          0"
"147","나르리            한    수2008/03/16 3국신41신삼영정춘복                  0    0    0    0    0    0          0          0"
"148","나비꿈            한    암2008/04/01 3국5 48김대근김경민                  4    1    0    4    1    0   19900000        510"
"149","나의보배          한    거2007/03/26 4국5 99휴양마정수남                 18    1    1   14    1    0   33212000        580"
"150","나의축복          한    거2007/04/09 4국4 22안병기조명식                 13    1    3   12    1    3   45045000       1200"
"151","나이스액티브      한    거2007/04/20 4국5 04박윤규방영섭                  5    0    2    5    0    2   17001000        480"
"152","나이스초이스      한    수2006/03/24 5국1 44김학수박재범                 18    8    3    5    0    0  647117000       9540"
"153","나이스캐치        한    수2008/03/06 3국신44김학수박재범                  0    0    0    0    0    0          0          0"
"154","나이스키핑        한    암2007/02/09 4국3 99휴양마김경민                 11    1    5    7    0    3   64147000       1760"
"155","나이스터치        한    암2008/03/17 3국5 53김문갑장석은                  6    1    0    6    1    0   25025000        620"
"156","나이스플레이      한    암2007/03/21 4국4 08김춘근이선종                 19    2    1   13    2    1   49275000       1190"
"157","나탈피어          한    암2006/04/18 5국3 32김윤섭한광세                 21    1    2   11    1    1   63359000       1610"
"158","나팔소리          한    거2007/04/06 4국4 99휴양마천병득                 15    1    1   10    1    1   37116000        840"
"159","나팔수선          한    암2007/05/14 4국5 03최영주반승일                 13    0    2   12    0    2   13475000        360"
"160","남촌의여왕        한    암2006/03/21 5국2 18박대흥남승현                 23    3    4    8    0    0  141623000       3047"
"161","남촌의축제        한    수2007/04/05 4국2 18박대흥남승현                  9    4    2    9    4    2  122375000       3110"
"162","낫싱베터          한    암2008/04/30 3국6 42김명국함운일                  0    0    0    0    0    0          0          0"
"163","내셔널리더        미    거2006/05/17 5외1 18박대흥강충모                 16    4    3    7    1    1  141493000       5891"
"164","내추럴가이        한    거2005/04/29 6국1 42김명국금악목장               30    5    6   11    1    0  269894000       6640"
"165","내츄럴나인        한    수2004/03/28 7국1 21임봉춘김진태a                34    7    6    9    0    1  465896000      11083"
"166","네버로스          한    수2006/05/02 5국4 21임봉춘김진태a                13    1    2    5    0    1   35791000        940"
"167","네크로맨서        일    수2006/04/22 5외1 04박윤규김양호                 26    5    4   10    2    0  235447000       8409"
"168","노던레드          한    수2007/05/24 4국5 34신우철제주축산개발            3    1    0    3    1    0   16500000        400"
"169","노던스마트        한    수2008/03/03 3국5 99휴양마권인택                  1    1    0    1    1    0   14575000        400"
"170","노던여제          한    암2008/04/05 3국6 43서정하권영술                  4    0    0    4    0    0    6875000        110"
"171","노름마치          한    암2007/03/11 4국5 26안해양이관형                  8    1    1    8    1    1   26163000        750"
"172","노블원            한    수2008/03/20 3국신02손영표박상선                  0    0    0    0    0    0          0          0"
"173","노블하모니        한    암2007/04/15 4국5 13이희영장경환                 16    0    1   11    0    1   18700000        510"
"174","노피어            한    암2007/02/25 4국5 23유재길금악목장               13    0    2   11    0    2   20500000        480"
"175","누리영웅          한    수2006/03/27 5국2 23유재길오왕근                 14    3    3   11    1    2  114251000       2930"
"176","누보리시          미    거2004/04/08 7외1 18박대흥(주)케이씨피           28    8    0    8    0    0  244014000       9405"
"177","누볼라            한    암2008/05/04 3국5 43서정하김상식                  6    0    2    6    0    2   18975000        470"
"178","눈부신성장        한    암2006/02/26 5국2 40고옥봉정이남                 20    3    4    9    0    2  149157000       3900"
"179","눈빛처럼          한    암2008/02/17 3국6 99휴양마김경민                  2    0    0    2    0    0          0          0"
"180","뉴금성            한(포)거2007/02/01 4국6 14김일성조창규                 17    0    0   11    0    0    7990000        110"
"181","뉴데스터네이션    미    수2006/03/25 5외2 38박흥진유준환                 26    3    3    9    0    0  144015000       4743"
"182","뉴돌격            한    거2008/03/18 3국6 46양재철이건행                  1    0    0    1    0    0          0          0"
"183","뉴마이티          한    수2008/04/18 3국6 51김호  이상홍                  3    0    0    3    0    0          0          0"
"184","뉴버드            뉴    거2006/09/06 4외2 37천창기민홍기                 22    2    3   10    2    2   84254000       3681"
"185","뉴블루            한    암2008/02/25 3국신46양재철이건행                  0    0    0    0    0    0          0          0"
"186","뉴스워리어        한    거2007/03/21 4국5 44김학수홍상기                  9    1    0    7    1    0   21275000        510"
"187","뉴앤드베스트      한    수2007/04/03 4국3 49지용철최성룡                 17    1    4   13    1    3   73130000       1690"
"188","뉴에디션          한    거2007/02/27 4국5 30정지은권영규                 15    0    3   12    0    3   29256000        680"
"189","뉴원              한    암2008/03/30 3국5 40고옥봉전좌식                  4    0    2    4    0    2   12100000        360"
"190","뉴찬스            한    거2008/04/18 3국신21임봉춘김양호                  0    0    0    0    0    0          0          0"
"191","뉴페가수스        한    암2007/03/09 4국5 99휴양마박남신                 15    0    1   13    0    1   20663000        570"
"192","늘사랑            한    암2008/04/09 3국신26안해양김석헌                  0    0    0    0    0    0          0          0"
"193","늘상승            한    암2007/05/01 4국5 08김춘근권익현                 13    1    0   11    1    0   18335000        400"
"194","능력만발          호    수2008/11/12 2외신23유재길허건호                  0    0    0    0    0    0          0          0"
"195","니캉내캉          한    암2008/02/25 3국신20배대선이수홍                  0    0    0    0    0    0          0          0"
"196","니케세븐          한    암2007/04/06 4국3 26안해양최여경                 14    2    3   12    2    2   71494000       1850"
"197","니콜윈저          한    암2008/02/07 3국4 48김대근김경민                  8    2    0    8    2    0   35050000        900"
"198","닐리리아          한    수2008/04/21 3국신99휴양마신승열                  0    0    0    0    0    0          0          0"
"199","다링비전          한    암2007/08/13 3국5 99휴양마김양호                  4    1    0    4    1    0   14575000        400"
"200","다미홀            한    수2008/04/01 3국신44김학수이덕자                  0    0    0    0    0    0          0          0"
"201","다비디브          한    암2007/04/30 4국6 99휴양마김우식                  2    0    0    0    0    0    3144000          0"
"202","다시보기          한    암2006/02/24 5국4 48김대근한일사료               25    1    4   12    0    2   67151000       1510"
"203","다이나스퍼트      한(포)암2008/04/26 3국5 03최영주김용래                  2    1    1    2    1    1   22275000        610"
"204","다이아몬드휠      한    수2008/02/10 3국6 22안병기박치문                  1    0    0    1    0    0    3575000        110"
"205","다이아캐슬        한    암2008/05/10 3국6 29배휴준류재욱                  2    0    0    2    0    0          0          0"
"206","다이아캣          한    암2008/03/28 3국4 99휴양마박정재                  5    1    1    5    1    1   28750000        810"
"207","다이아홀스        한    암2007/03/11 4국5 29배휴준류재욱                 14    1    0   14    1    0   21000000        400"
"208","다이옵사이드      한    수2005/04/07 6국4 25강명준박찬규                 21    2    2    6    1    0   56715000       1283"
"209","다크나이트        한    수2008/03/16 3국5 05우창구변갑한                  4    1    0    4    1    0   18425000        400"
"210","닥터드류먼        미    수2008/03/05 3외4 45김순근한선호                  4    0    0    4    0    0          0        801"
"211","닥터투빌리언      미    거2007/05/02 4외1 30정지은권영규                 14    3    2   10    2    1  140941000       5701"
"212","단심가            한    거2006/03/05 5국2 35하재흥김병현                 27    2    6   10    0    2  212276000       4367"
"213","단초              미    거2007/03/30 4외3 99휴양마허영희                 11    1    0    5    1    0   18678000       1661"
"214","달리는행운        한    거2004/04/25 7국2 06홍대유노병석                 34    3    3    9    0    0  124502000       3274"
"215","달빛마을          한    암2007/03/09 4국5 46양재철김병현                 11    1    0    9    1    0   22650000        510"
"216","달타냥            한    거2006/04/04 5국3 15박희철(주)자성실업           20    3    0   11    2    0   66636000       1710"
"217","당대명장          한    암2008/01/15 3국신99휴양마금악목장                0    0    0    0    0    0          0          0"
"218","당대미인          한(포)암2007/10/23 3국5 37천창기권인택                  7    1    1    7    1    1   28400000        690"
"219","당대복            한    암2008/03/15 3국신04박윤규권영원                  0    0    0    0    0    0          0          0"
"220","당대여걸          한    암2007/03/09 4국6 32김윤섭박종률                  9    0    0    9    0    0          0          0"
"221","당마산            미    암2005/04/10 6외3 25강명준김만수                 33    0    1   13    0    1   35081000       1611"
"222","대길행            한    암2006/04/15 5국6 99휴양마김각경                  4    0    0    0    0    0    1310000          0"
"223","대담함            한    거2007/04/07 4국5 54박천서권인택                 12    1    1   11    1    1   32285000        700"
"224","대돈황            한    수2007/05/08 4국5 13이희영김동호                  6    0    2    6    0    2   21494000        610"
"225","대마신            한    거2006/05/13 5국6 29배휴준홍준기                 18    0    0   15    0    0    6800000          0"
"226","대박찬스          미    수2008/02/12 3외4 17김점오이건행                  2    0    0    2    0    0          0        801"
"227","대봉              한    암2006/04/30 5국4 40고옥봉이태인                 25    0    3   11    0    1   44398000        860"
"228","대사형            한    거2005/03/29 6국1 29배휴준황수웅                 29    5    4    8    1    2  223019000       5556"
"229","대산레이디        한    암2008/04/03 3국6 10정호익오종택                  2    0    0    2    0    0    2750000          0"
"230","대산여걸          한    암2007/04/09 4국5 24서홍수오종택                 15    1    0   12    1    0   28975000        730"
"231","대산챔프          미    수2008/02/27 3외3 10정호익오종택                  3    1    1    3    1    1   24130000       1791"
"232","대산캡틴          한    거2008/04/12 3국6 10정호익오종택                  2    0    1    2    0    1    7975000        180"
"233","대산태후          한(포)암2007/02/06 4국5 10정호익오종택                 12    1    1    9    1    1   20625000        580"
"234","대산희망          한    거2007/03/09 4국5 37천창기가명풍                  7    0    3    7    0    3   25750000        570"
"235","대성강호          한    수2008/02/25 3국6 07구자흥김영식                  4    0    0    4    0    0    1375000          0"
"236","대성여제          한(포)암2008/03/29 3국5 07구자흥김석헌                  3    1    0    3    1    0   16500000        400"
"237","대성지존          한    거2008/04/19 3국6 26안해양김석헌                  2    0    0    2    0    0          0          0"
"238","대성천하          한    암2008/04/30 3국6 26안해양김석헌                  1    0    0    1    0    0          0          0"
"239","대세상승          한    암2007/04/15 4국6 45김순근김순주                  3    0    0    3    0    0          0          0"
"240","대승대감          한    암2008/03/19 3국신99휴양마최명숙                  0    0    0    0    0    0          0          0"
"241","대승보배          한    거2008/03/30 3국6 26안해양최명숙                  1    0    0    1    0    0          0          0"
"242","대시보이          한    수2008/05/10 3국신04박윤규박기태                  0    0    0    0    0    0          0          0"
"243","대야성            한(포)암2007/10/01 3국6 99휴양마김채형                  2    0    0    2    0    0    2750000          0"
"244","대용장            한    거2008/04/25 3국6 36김양선구자선                  1    0    0    1    0    0    1375000          0"
"245","대전사            한    거2007/02/07 4국5 35하재흥김병현                 14    1    0   10    1    0   23310000        510"
"246","대제의밀사        한    수2008/04/02 3국6 45김순근대제종합건설            4    0    0    4    0    0          0          0"
"247","대지의축제        한    암2007/02/27 4국3 36김양선구자선                 15    3    0   11    2    0   81890000       1990"
"248","대추장            한(포)수2008/03/02 3국6 29배휴준황수웅                  3    0    0    3    0    0    5500000        110"
"249","대하무성          한    수2008/05/05 3국6 13이희영오왕근                  2    0    0    2    0    0          0          0"
"250","대한건아          한    수2008/02/21 3국6 45김순근김창식                  2    0    0    2    0    0          0          0"
"251","대한동자          한    수2008/03/31 3국6 48김대근김경민                  3    0    0    3    0    0          0          0"
"252","대한호걸          한    수2008/05/01 3국6 04박윤규장석린외1인(신치구)     1    0    0    1    0    0    3575000        110"
"253","대행수            한    거2008/03/24 3국6 99휴양마김길중                  3    0    0    3    0    0          0          0"
"254","대화랑            한    수2008/03/11 3국6 30정지은김지훈                  4    0    0    4    0    0    3300000          0"
"255","대효              한    암2005/04/03 6국1 38박흥진최관식                 40    5    3   10    0    0  236827000       6565"
"256","댄랜드            한    거2007/04/10 4국3 30정지은청호컴넷(주)           18    2    2   11    2    2   96124000       2150"
"257","댄싱플리트        한    거2007/05/22 4국5 42김명국구본순                  6    1    0    5    1    0   26260000        630"
"258","댄싱하이츠        한    암2008/04/02 3국6 44김학수지대섭                  0    0    0    0    0    0          0          0"
"259","댄징샐리          한    암2008/03/19 3국신47황영원포트폴리오              0    0    0    0    0    0          0          0"
"260","댕기머리          뉴    거2007/09/28 3외4 33서인석고창범                  6    0    1    6    0    1   13301000       1271"
"261","댕키즈팔          미    수2004/05/04 7외1 99휴양마선우패션               38    8    5    5    0    1  329832000      12546"
"262","더블라이트        한    수2008/02/27 3국3 28최상식권도윤                  6    3    1    6    3    1   75890000       1970"
"263","더블린집시        한    암2006/03/03 5국5 99휴양마이재호                 12    1    0    1    0    0   13515000        405"
"264","더블린쿡          한    암2007/05/29 4국신99휴양마이재호                  0    0    0    0    0    0          0          0"
"265","더블마하          한(포)암2007/02/12 4국6 52박원덕이일구                 16    0    0   12    0    0    5225000          0"
"266","더블파워          한    수2008/05/05 3국신28최상식오상철                  0    0    0    0    0    0          0          0"
"267","더블프라다        한    암2008/04/08 3국6 38박흥진강승연                  2    0    0    2    0    0          0          0"
"268","더비위너          한    암2008/02/25 3국6 45김순근황의영                  4    0    0    4    0    0          0          0"
"269","더센              미    거2007/05/13 4외2 15박희철조원희                 14    2    1   10    2    1   57971000       2921"
"270","더올마이티        한    수2007/04/14 4국2 23유재길서순배                 13    4    2   10    3    1  147416000       3080"
"271","데블즈윙크        미    수2006/03/28 5외3 38박흥진정진태                 22    1    2    9    0    0   38649000       2491"
