"","x"
"51","           1- 6    15.7  2-13     0.0  4-11     0.0  6-13     0.0  9-14     0.0"
"52","           1- 7    29.7  2-14     0.0  4-12     0.0  6-14     0.0 10-11     0.0"
"53","           1- 8   135.8  3- 4   518.6  4-13     0.0  7- 8   693.3 10-12     0.0"
"54","           1- 9    23.1  3- 5   328.5  4-14     0.0  7- 9   222.7 10-13     0.0"
"55","           1-10     0.0  3- 6  1120.1  5- 6    24.7  7-10     0.0 10-14     0.0"
"56","           1-11     0.0  3- 7   889.3  5- 7    41.1  7-11     0.0 11-12     0.0"
"57","           1-12     0.0  3- 8  1530.6  5- 8   233.4  7-12     0.0 11-13     0.0"
"58","           1-13     0.0  3- 9  1067.9  5- 9    32.0  7-13     0.0 11-14     0.0"
"59","           1-14     0.0  3-10     0.0  5-10     0.0  7-14     0.0 12-13     0.0"
"60","           2- 3   508.9  3-11     0.0  5-11     0.0  8- 9   563.0 12-14     0.0"
"61","           2- 4    28.0  3-12     0.0  5-12     0.0  8-10     0.0 13-14     0.0"
"62","           2- 5    20.2  3-13     0.0  5-13     0.0  8-11     0.0  0- 0     0.0"
"63","           2- 6    65.3  3-14     0.0  5-14     0.0  8-12     0.0  0- 0     0.0"
"64","           2- 7   140.3  4- 5     7.7  6- 7   151.7  8-13     0.0  0- 0     0.0"
"65","           2- 8   440.1  4- 6    42.3  6- 8   595.8  8-14     0.0  0- 0     0.0"
"66","────────────────────────────────────────"
"67","매출액 단식:     23,783,500    연식:     36,581,200      복식:  1,072,867,800"
"68","       복연:    209,778,700    쌍식:    454,700,300      삼복:    487,368,900"
"69","       합계:  2,285,080,400"
"70","────────────────────────────────────────"
"71","배당률 단:⑤  2.8       연:⑤  1.2④  1.4⑥  3.4       복:⑤④     7.7   4F:54.2"
"72","                                                                         3F:41.7"
"73","                        쌍:⑤④    10.3   "
"74","     복연:⑤④   2.1   ⑤⑥   6.0   ④⑥  12.1"
"75","     삼복:⑤④⑥28.3      "
"76","────────────────────────────────────────"
"77","펄 롱:13.8 11.5 12.5   13.3   13.4   15.0   "
"78","통과M:  200  400  600    800    1000   1200"
"79","통과T:13.8 25.3 37.8 0:51.1 1:04.5 1:19.5 "
"80","────────────────────────────────────────"
"81","통과순위 S-1F : (1,^9),(4,5),7,(3,8),(2,6)              "
"82","           C1 :                                         "
"83","           C2 :                                         "
"84","           C3 : 9,(1,4,5)=7,(8,6),2-3                   "
"85","           C4 : 9,(1,4,5)=7,6,8-2≡3                     "
"86","         G-1F : (^9,4,5)-1,7,6-(8,2)≡3                  "
"87","──────────────────────────────────────────────────────"
"88","구분 출주번호  대상명            처분종류     처분내용                     세부내용"
"89","──────────────────────────────────────────────────────"
"90","특 "
"91","기 "
"92","사 "
"93","항"
"94","──────────────────────────────────────────────────────"
"95",""
"96",""
"97","제목 : 11년04월23일(토)  제 2경주"
"98",""
"99","(서울) 제29일 1200M 혼4    마령        경주명 : 일반                        "
"100","경주조건:   1,600점이하  3세이상                    날씨:맑음 주로:포화  (18%)"
"101","순위상금: 17,550천원   6,825천원   4,550천원   1,950천원   1,625천원"
"102","부가상금:      0천원       0천원       0천원"
"103","────────────────────────────────────────"
"104","순위 마번    마    명     산지  성별 연령 부담중량 기수명 조교사명  마 주 명"
"105","────────────────────────────────────────"
"106","  1   12  모비디           미     수     3    54.0   박태종 박흥진   유준환           "
"107","  2    2  지상군주         미     거     3    54.0   한성열 김순근   박재천           "
"108","  3    5  골든삭스         미     암     3    53.0   김영진 고옥봉   김재영           "
"109","  4    3  수봉산           미     수     3    54.0   문정균 박희철   세계건설(주)     "
"110","  5   10  위시미로지즈     미     거     3    52.0   장추열 박천서   유길상           "
"111","  6    7  롱런강호         미     수     3    54.0   최범현 김양선   강석대           "
"112","  7    8  에이피플러스     미     수     3    54.0   함완식 하재흥   강용식           "
"113","  8    6  비더퍼스트투노   미     거     3    54.0   부민호 최혜식   박용훈           "
"114","  9    1  설국여왕         일     암     4    54.0   조인권 김효섭   이태인           "
"115"," 10    9  기쁜아침         호     암     2    53.0   오경환 배휴준   이미경           "
"116"," 11   11  라비주토         미     암     3    53.0   하마다 정지은   강동구           "
"117"," 12    4  대박찬스         미     거     3    54.0   유상완 김점오   이건행           "
"118","────────────────────────────────────────"
"119","순위 마번    마      명    마 체 중 기  록  위  차 S1F-1C-2C-3C-4C-G1F"
"120","────────────────────────────────────────"
"121","  1   12  모비디           494( +1) 1:16.8            6-  -  - 3- 3- 1"
"122","  2    2  지상군주         501( -5) 1:17.3  3         4-  -  - 4- 4- 4"
"123","  3    5  골든삭스         490( -4) 1:17.5  1¼       1-  -  - 1- 1- 2"
"124","  4    3  수봉산           531( -3) 1:17.5  머리      2-  -  - 2- 2- 3"
"125","  5   10  위시미로지즈     480( +2) 1:17.8  1½      10-  -  - 7- 6- 6"
"126","  6    7  롱런강호         473( +4) 1:17.8  머리      7-  -  - 8- 8- 5"
"127","  7    8  에이피플러스     461( +1) 1:18.8  6         8-  -  - 9- 9- 7"
"128","  8    6  비더퍼스트투노   422( +1) 1:19.8  5         5-  -  - 6- 5- 8"
"129","  9    1  설국여왕         424( +6) 1:19.9  ¾        3-  -  - 5- 7- 9"
"130"," 10    9  기쁜아침         463( +5) 1:20.4  3        11-  -  -10-10-10"
"131"," 11   11  라비주토         493( +1) 1:20.4  코       12-  -  -11-11-11"
"132"," 12    4  대박찬스         448( +3) 1:23.1  15        9-  -  -12-12-12"
"133","────────────────────────────────────────"
"134","순위 마번    G-3Ｆ   S-1F  １코너  ２코너  ３코너  ４코너    G-1F  단승식 연승식"
"135","────────────────────────────────────────"
"136","  1   12   38.2    0:14.1                  0:25.8  0:45.0  13.1       1.5    1.1"
"137","  2    2   38.7    0:14.1                  0:26.0  0:45.2  13.3       6.9    1.5"
"138","  3    5   39.1    0:13.9                  0:25.7  0:44.9  13.7       3.9    1.4"
"139","  4    3   39.0    0:14.0                  0:25.7  0:44.9  13.7      31.8    4.2"
"140","  5   10   38.8    0:14.5                  0:26.2  0:45.5  13.3     208.8   15.1"
"141","  6    7   38.7    0:14.3                  0:26.3  0:45.7  13.3      19.6    2.4"
"142","  7    8   39.6    0:14.3                  0:26.3  0:45.7  14.0      15.7    2.5"
"143","  8    6   40.9    0:14.1                  0:26.1  0:45.4  14.5     351.1   17.9"
"144","  9    1   40.9    0:14.1                  0:26.1  0:45.7  14.4      54.9    6.0"
"145"," 10    9   40.6    0:14.7                  0:26.6  0:46.5  13.8     204.5   12.2"
"146"," 11   11   40.6    0:14.7                  0:26.6  0:46.5  13.8     355.7   45.0"
"147"," 12    4   42.6    0:14.5                  0:26.9  0:47.6  14.7     395.3   45.5"
"148","────────────────────────────────────────"
"149","(복승식 배당률)"
"150","           1- 2    93.8  2- 9   375.6  4- 7  3665.9  6- 9  2709.7  9-10  2375.1"
"151","           1- 3   483.9  2-10   510.8  4- 8  2527.0  6-10  4581.0  9-11  4129.9"
"152","           1- 4  2682.5  2-11   947.0  4- 9  5940.1  6-11  6333.0  9-12    79.8"
"153","           1- 5   129.4  2-12     3.6  4-10  6887.6  6-12   107.2  9-13     0.0"
"154","           1- 6  2218.4  2-13     0.0  4-11  7809.6  6-13     0.0  9-14     0.0"
"155","           1- 7   255.5  2-14     0.0  4-12   397.5  6-14     0.0 10-11  2496.9"
"156","           1- 8   270.1  3- 4  2291.1  4-13     0.0  7- 8    50.3 10-12   108.5"
"157","           1- 9  1743.7  3- 5    52.8  4-14     0.0  7- 9   640.0 10-13     0.0"
"158","           1-10  1895.7  3- 6  1455.8  5- 6   217.8  7-10   963.9 10-14     0.0"
"159","           1-11  2621.0  3- 7   193.7  5- 7    27.6  7-11  1752.4 11-12   221.3"
"160","           1-12    33.8  3- 8   153.9  5- 8    27.4  7-12     7.9 11-13     0.0"
"161","           1-13     0.0  3- 9   902.0  5- 9   234.7  7-13     0.0 11-14     0.0"
"162","           1-14     0.0  3-10  1197.9  5-10   438.6  7-14     0.0 12-13     0.0"
"163","           2- 3    58.6  3-11  2208.9  5-11   999.3  8- 9   528.1 12-14     0.0"
"164","           2- 4  1636.5  3-12    20.5  5-12     2.7  8-10   812.8 13-14     0.0"
"165","           2- 5    10.0  3-13     0.0  5-13     0.0  8-11  1152.1  0- 0     0.0"
"166","           2- 6   509.7  3-14     0.0  5-14     0.0  8-12     9.5  0- 0     0.0"
"167","           2- 7    32.6  4- 5  1273.9  6- 7   838.3  8-13     0.0  0- 0     0.0"
"168","           2- 8    36.7  4- 6  3984.3  6- 8   862.8  8-14     0.0  0- 0     0.0"
"169","────────────────────────────────────────"
"170","매출액 단식:     23,568,000    연식:     48,860,600      복식:  1,206,736,600"
"171","       복연:    262,611,500    쌍식:    522,534,000      삼복:    521,258,800"
"172","       합계:  2,585,569,500"
"173","────────────────────────────────────────"
"174","배당률 단:⑫  1.5       연:⑫  1.1②  1.5⑤  1.4       복:⑫②     3.6   4F:51.1"
"175","                                                                         3F:38.4"
"176","                        쌍:⑫②     4.4   "
"177","     복연:⑫②   1.8   ⑫⑤   1.6   ②⑤   2.7"
"178","     삼복:⑫②⑤3.3       "
"179","────────────────────────────────────────"
"180","펄 롱:13.9 11.8 12.7   13.1   12.2   13.1   "
"181","통과M:  200  400  600    800    1000   1200"
"182","통과T:13.9 25.7 38.4 0:51.5 1:03.7 1:16.8 "
"183","────────────────────────────────────────"
"184","통과순위 S-1F : (3,^5),(1,2,6,12),(7,8),(4,10),(9,11)   "
"185","           C1 :                                         "
"186","           C2 :                                         "
"187","           C3 : (5,3,12),(1,2,6),(7,8,10),(9,11),4      "
"188","           C4 : (5,3,12),2,(6,10),(1,7,8)=(9,11)=4      "
"189","         G-1F : (5,3,^12),2-(7,10),8-6,1=(9,11)≡4       "
"190","──────────────────────────────────────────────────────"
"191","구분 출주번호  대상명            처분종류     처분내용                     세부내용"
"192","──────────────────────────────────────────────────────"
"193","특 "
"194","기 "
"195","사 "
"196","항"
"197","──────────────────────────────────────────────────────"
"198",""
"199",""
"200","제목 : 11년04월23일(토)  제 3경주"
"201",""
"202","(서울) 제29일 1000M 국6    마령        경주명 : 일반                        "
"203","경주조건:     350점이하  3세                        날씨:맑음 주로:포화  (18%)"
"204","순위상금: 15,552천원   6,048천원   4,032천원   1,728천원   1,440천원"
"205","부가상금:      0천원       0천원       0천원"
"206","────────────────────────────────────────"
"207","순위 마번    마    명     산지  성별 연령 부담중량 기수명 조교사명  마 주 명"
"208","────────────────────────────────────────"
"209","  1    7  신흥여걸         한     암     3    51.0   박상우 박대흥   강남환           "
"210","  2    1  가속돌파         한     암     3    53.0   하마다 서인석   오호극           "
"211","  3    4  부부젤라         한     암     3    53.0   유상완 김점오   김창희           "
"212","  4    2  대산레이디       한     암     3    53.0   이기회 안해양   오종택           "
"213","  5    6  크립토벨         한     수     3    54.0   함완식 김윤섭   박선주           "
"214","  6    3  원손             한     암     3    53.0   김영진 박천서   이동일           "
"215","  7   11  팔공             한     수     3    54.0   조인권 황영원   이승택           "
"216","  8    8  삼뿌리           한     암     3    51.0   박시천 고옥봉   전좌식           "
"217","  9   10  천추공주         한     암     3    53.0   오경환 천창기   가명풍           "
"218"," 10   12  늘사랑           한     암     3    53.0   김동균 안해양   김석헌           "
"219"," 11    9  센새미           한     암     3    53.0   문정균 박희철   김채형           "
"220"," 12    5  천지대승         한     수     3    54.0   부민호 서정하   구자선           "
"221","────────────────────────────────────────"
"222","순위 마번    마      명    마 체 중 기  록  위  차 S1F-1C-2C-3C-4C-G1F"
"223","────────────────────────────────────────"
"224","  1    7  신흥여걸         480( +3) 1:04.3            2-  -  - 2- 2- 1"
"225","  2    1  가속돌파         421( -3) 1:05.3  5         6-  -  - 6- 9- 4"
"226","  3    4  부부젤라         433( +4) 1:05.3  목        3-  -  - 3- 5- 2"
"227","  4    2  대산레이디       465( +9) 1:05.6  2        11-  -  -11-11- 8"
"228","  5    6  크립토벨         465( +5) 1:05.7  ½        4-  -  - 4- 3- 6"
"229","  6    3  원손             432(-15) 1:05.7  머리      7-  -  - 7- 7- 5"
"230","  7   11  팔공             483( +1) 1:05.8  ½        9-  -  - 9- 8- 9"
"231","  8    8  삼뿌리           420(+13) 1:05.9  1        12-  -  -12-12-12"
"232","  9   10  천추공주         444( +1) 1:06.0  ½        8-  -  - 8- 6-10"
"233"," 10   12  늘사랑           432( -2) 1:06.1  목       10-  -  -10-10-11"
"234"," 11    9  센새미           454( -5) 1:06.4  1½       5-  -  - 5- 4- 7"
"235"," 12    5  천지대승         470( +4) 1:06.8  2½       1-  -  - 1- 1- 3"
"236","────────────────────────────────────────"
"237","순위 마번    G-3Ｆ   S-1F  １코너  ２코너  ３코너  ４코너    G-1F  단승식 연승식"
"238","────────────────────────────────────────"
"239","  1    7   39.0    0:13.8                  0:13.8  0:31.8  13.8      13.1    3.0"
"240","  2    1   39.3    0:14.5                  0:14.5  0:32.5  13.8      76.7   10.5"
"241","  3    4   39.7    0:14.1                  0:14.1  0:32.1  13.9      49.6    9.8"
"242","  4    2   39.0    0:15.0                  0:15.0  0:33.1  13.9       5.2    1.4"
"243","  5    6   40.2    0:14.1                  0:14.1  0:32.0  14.2       1.7    1.1"
"244","  6    3   40.0    0:14.5                  0:14.5  0:32.3  14.2       6.8    1.6"
"245","  7   11   40.1    0:14.5                  0:14.5  0:32.4  14.1      62.7    9.0"
"246","  8    8   39.0    0:15.2                  0:15.2  0:33.3  13.7      74.4    8.0"
"247","  9   10   40.4    0:14.5                  0:14.5  0:32.1  14.3      29.7    6.6"
"248"," 10   12   40.1    0:14.7                  0:14.7  0:32.5  14.1      27.7    5.0"
"249"," 11    9   40.9    0:14.1                  0:14.1  0:32.0  14.8     234.7   32.8"
"250"," 12    5   41.5    0:13.8                  0:13.8  0:31.8  15.3       8.1    2.4"
"251","────────────────────────────────────────"
"252","(복승식 배당률)"
"253","           1- 2    96.3  2- 9   749.7  4- 7   173.9  6- 9   233.2  9-10  1703.3"
"254","           1- 3   164.5  2-10   102.9  4- 8   870.0  6-10    32.9  9-11  2534.5"
"255","           1- 4   582.4  2-11   147.3  4- 9  1878.1  6-11    37.0  9-12  1697.4"
"256","           1- 5   232.6  2-12    56.7  4-10   607.8  6-12    17.0  9-13     0.0"
"257","           1- 6    47.0  2-13     0.0  4-11   710.4  6-13     0.0  9-14     0.0"
"258","           1- 7   385.5  2-14     0.0  4-12   348.3  6-14     0.0 10-11   632.8"
"259","           1- 8  1310.5  3- 4    99.4  4-13     0.0  7- 8   363.8 10-12   252.4"
"260","           1- 9  3157.5  3- 5    28.0  4-14     0.0  7- 9  1328.4 10-13     0.0"
"261","           1-10   843.9  3- 6     5.3  5- 6     7.7  7-10   205.5 10-14     0.0"
"262","           1-11   844.1  3- 7    30.0  5- 7    40.0  7-11   300.0 11-12   375.4"
"263","           1-12   585.2  3- 8   250.6  5- 8   291.3  7-12    82.9 11-13     0.0"
"264","           1-13     0.0  3- 9  1096.0  5- 9  1031.1  7-13     0.0 11-14     0.0"
"265","           1-14     0.0  3-10   167.4  5-10   170.2  7-14     0.0 12-13     0.0"
"266","           2- 3    11.3  3-11   207.4  5-11   288.6  8- 9  1967.5 12-14     0.0"
"267","           2- 4    67.9  3-12    68.1  5-12    73.5  8-10   706.8 13-14     0.0"
"268","           2- 5    20.4  3-13     0.0  5-13     0.0  8-11  1142.0  0- 0     0.0"
"269","           2- 6     4.1  3-14     0.0  5-14     0.0  8-12   442.8  0- 0     0.0"
"270","           2- 7    22.7  4- 5   121.2  6- 7     7.9  8-13     0.0  0- 0     0.0"
"271","           2- 8   200.7  4- 6    31.6  6- 8    49.5  8-14     0.0  0- 0     0.0"
"272","────────────────────────────────────────"
"273","매출액 단식:     28,045,800    연식:     48,956,400      복식:  1,493,979,200"
"274","       복연:    229,056,500    쌍식:    476,872,100      삼복:    491,895,700"
"275","       합계:  2,768,805,700"
"276","────────────────────────────────────────"
"277","배당률 단:⑦ 13.1       연:⑦  3.0① 10.5④  9.8       복:⑦①   385.5   4F:50.5"
"278","                                                                         3F:39.0"
"279","                        쌍:⑦①   809.4   "
"280","     복연:⑦①  71.4   ⑦④  30.1   ①④ 116.0"
"281","     삼복:⑦①④1242.5    "
"282","────────────────────────────────────────"
"283","펄 롱:13.8 11.5 12.9   12.3   13.8   "
"284","통과M:  200  400  600    800    1000"
"285","통과T:13.8 25.3 38.2 0:50.5 1:04.3 "
"286","────────────────────────────────────────"
"287","통과순위 S-1F : (5,7),(4,6,9)-(1,3,10,11),12,2,8        "
"288","           C1 :                                         "
"289","           C2 :                                         "
"290","           C3 : (5,7),(4,6,9)-(1,3,10,11),12,2,8        "
"291","           C4 : (5,7),(4,6,9,10),(3,11),(1,12)-2,8      "
"292","         G-1F : 7=(4,5,1,3,6),(2,11,9,10),12,8          "
"293","──────────────────────────────────────────────────────"
"294","구분 출주번호  대상명            처분종류     처분내용                     세부내용"
"295","──────────────────────────────────────────────────────"
"296","기수    6      함완식            과태금 (과태금 가중) 100,000원                    결승선 직선주로 채찍놓침                          "
"297","기수    6      함완식            견책                                      결승선 전방 약 300m 외사 11영향                   "
"298","──────────────────────────────────────────────────────"
"299",""
"300",""
"301","제목 : 11년04월23일(토)  제 4경주"
"302",""
"303","(서울) 제29일 1000M 국6    마령        경주명 : 일반                        "
"304","경주조건:     350점이하  3세                        날씨:맑음 주로:포화  (18%)"
"305","순위상금: 15,552천원   6,048천원   4,032천원   1,728천원   1,440천원"
"306","부가상금:      0천원       0천원       0천원"
"307","────────────────────────────────────────"
"308","순위 마번    마    명     산지  성별 연령 부담중량 기수명 조교사명  마 주 명"
"309","────────────────────────────────────────"
"310","  1    7  뉴찬스           한     거     3    54.0   박태종 임봉춘   김양호           "
"311","  2   11  수지천사         한     암     3    53.0   유상완 김춘근   이종휘           "
"312","  3    4  퀸비             한     암     3    53.0   정기용 박대흥   (주)케이씨피     "
"313","  4    5  드림블루         한     암     3    53.0   오경환 안병기   최건호           "
"314","  5   12  천하군주         한     거     3    52.0   박시천 김양선   (주)자성실업     "
"315","  6    2  뉴돌격           한     거     3    54.0   함완식 양재철   이건행           "
"316","  7    3  라이징맨         한     거     3    54.0   최범현 박천서   유길상           "
"317","  8    8  분수령           한     암     3    53.0   부민호 정호익   김정철           "
"318","  9   10  아라가야         한     거     3    54.0   문정균 배휴준   조금제           "
"319"," 10    6  임페리얼칸       한     암     3    53.0   김귀배 황영원   이필승           "
"320"," 11    1  오스틴에이스     한     암     3    53.0   이기회 신삼영   한영석           "
"321"," 12    9  카리브           한     수     3    54.0   조인권 최상식   김경민           "
"322","────────────────────────────────────────"
"323","순위 마번    마      명    마 체 중 기  록  위  차 S1F-1C-2C-3C-4C-G1F"
"324","────────────────────────────────────────"
"325","  1    7  뉴찬스           419(-12) 1:05.4            2-  -  - 2- 1- 1"
"326","  2   11  수지천사         470( -5) 1:05.6  1½       3-  -  - 3- 4- 3"
"327","  3    4  퀸비             427(+14) 1:05.8  ¾        1-  -  - 1- 2- 4"
"328","  4    5  드림블루         426( -6) 1:05.8  목        5-  -  - 5- 9- 6"
"329","  5   12  천하군주         498( +3) 1:06.1  1¾       8-  -  - 8- 3- 2"
"330","  6    2  뉴돌격           450( -6) 1:06.1  목        9-  -  - 9- 8- 5"
"331","  7    3  라이징맨         448(-11) 1:06.2  ½       11-  -  -11-11- 9"
"332","  8    8  분수령           426( +1) 1:06.5  1½      12-  -  -12-12-10"
"333","  9   10  아라가야         460( -4) 1:06.6  ½       10-  -  -10-10-11"
"334"," 10    6  임페리얼칸       445( +4) 1:07.2  4         6-  -  - 6- 6- 8"
"335"," 11    1  오스틴에이스     436( +0) 1:07.7  3         4-  -  - 4- 5- 7"
"336"," 12    9  카리브           482(+15) 1:08.4  4         7-  -  - 7- 7-12"
"337","────────────────────────────────────────"
"338","순위 마번    G-3Ｆ   S-1F  １코너  ２코너  ３코너  ４코너    G-1F  단승식 연승식"
"339","────────────────────────────────────────"
"340","  1    7   40.4    0:13.9                  0:13.9  0:31.1  15.0      15.7    2.6"
"341","  2   11   40.4    0:14.1                  0:14.1  0:31.5  14.7       4.1    1.5"
"342","  3    4   40.7    0:13.9                  0:13.9  0:31.4  14.8       1.7    1.1"
"343","  4    5   40.0    0:14.2                  0:14.2  0:32.4  14.0       8.5    2.3"
"344","  5   12   40.8    0:14.2                  0:14.2  0:31.4  15.4      17.9    3.2"
"345","  6    2   40.3    0:14.5                  0:14.5  0:32.2  14.3      42.2    4.7"
"346","  7    3   39.7    0:14.8                  0:14.8  0:32.9  14.0      30.9    5.7"
"347","  8    8   40.1    0:14.8                  0:14.8  0:32.9  14.3      52.0    8.7"
"348","  9   10   40.6    0:14.5                  0:14.5  0:32.6  14.3      50.1    8.2"
"349"," 10    6   41.6    0:14.2                  0:14.2  0:32.0  15.3     209.7   23.9"
"350"," 11    1   42.2    0:14.2                  0:14.2  0:31.9  15.8      22.5    5.1"
"351"," 12    9   42.8    0:14.2                  0:14.2  0:32.0  16.1      37.5    5.1"
"352","────────────────────────────────────────"
"353","(복승식 배당률)"
"354","           1- 2   251.1  2- 9   479.7  4- 7    11.1  6- 9  2079.8  9-10   560.1"
"355","           1- 3   289.4  2-10   561.8  4- 8    46.4  6-10  2359.4  9-11    58.7"
"356","           1- 4    14.8  2-11    58.1  4- 9    27.7  6-11   611.8  9-12   192.3"
"357","           1- 5    58.3  2-12   178.7  4-10    45.8  6-12  1480.4  9-13     0.0"
"358","           1- 6  1354.1  2-13     0.0  4-11     3.3  6-13     0.0  9-14     0.0"
"359","           1- 7   102.0  2-14     0.0  4-12    10.1  6-14     0.0 10-11    86.9"
"360","           1- 8   392.4  3- 4    28.0  4-13     0.0  7- 8   321.3 10-12   190.8"
"361","           1- 9   272.4  3- 5   153.2  4-14     0.0  7- 9   215.0 10-13     0.0"
"362","           1-10   328.9  3- 6  1916.7  5- 6   943.8  7-10   281.6 10-14     0.0"
"363","           1-11    40.3  3- 7   160.2  5- 7    52.3  7-11    29.1 11-12    21.1"
"364","           1-12   118.1  3- 8   737.1  5- 8   151.3  7-12    84.3 11-13     0.0"
"365","           1-13     0.0  3- 9   480.6  5- 9   132.1  7-13     0.0 11-14     0.0"
"366","           1-14     0.0  3-10   740.1  5-10   214.6  7-14     0.0 12-13     0.0"
"367","           2- 3   322.2  3-11    65.9  5-11    12.5  8- 9   434.2 12-14     0.0"
"368","           2- 4    25.6  3-12   211.6  5-12    45.4  8-10   681.5 13-14     0.0"
"369","           2- 5    99.5  3-13     0.0  5-13     0.0  8-11    72.4  0- 0     0.0"
"370","           2- 6  2098.5  3-14     0.0  5-14     0.0  8-12   307.7  0- 0     0.0"
"371","           2- 7   185.8  4- 5     5.7  6- 7  1084.1  8-13     0.0  0- 0     0.0"
"372","           2- 8   611.0  4- 6   275.7  6- 8  2039.9  8-14     0.0  0- 0     0.0"
"373","────────────────────────────────────────"
"374","매출액 단식:     36,050,300    연식:     59,877,400      복식:  2,009,697,200"
"375","       복연:    326,217,800    쌍식:    674,848,700      삼복:    681,114,600"
"376","       합계:  3,787,806,000"
"377","────────────────────────────────────────"
"378","배당률 단:⑦ 15.7       연:⑦  2.6⑪  1.5④  1.1       복:⑦⑪    29.1   4F:51.5"
"379","                                                                         3F:40.4"
"380","                        쌍:⑦⑪    69.0   "
"381","     복연:⑦⑪   7.9   ⑦④   4.3   ⑪④   1.8"
"382","     삼복:⑦⑪④14.3      "
"383","────────────────────────────────────────"
"384","펄 롱:13.9 11.1 12.5   12.9   15.0   "
"385","통과M:  200  400  600    800    1000"
"386","통과T:13.9 25.0 37.5 0:50.4 1:05.4 "
"387","────────────────────────────────────────"
"388","통과순위 S-1F : (4,7),(1,5,6,9,11,12),(2,10),(3,8)      "
"389","           C1 :                                         "
"390","           C2 :                                         "
"391","           C3 : (4,7),(1,5,6,9,11,12),(2,10),(3,8)      "
"392","           C4 : 7,(4,11,12)-(1,6,9),2,5,10,(3,8)        "
"393","         G-1F : 7,12,(4,11)=(1,2,6,5),(3,8,10,9)        "
"394","──────────────────────────────────────────────────────"
"395","구분 출주번호  대상명            처분종류     처분내용                     세부내용"
"396","──────────────────────────────────────────────────────"
"397","마필    1      오스틴에이스      주행심사                                  능력미달(1:07.7)                                  "
