"","x"
"51"," 10    4   39.4    0:14.6                  0:27.1  0:46.5  13.5     194.3   24.6"
"52"," 11    1   39.1    0:15.2                  0:27.7  0:47.0  13.6      27.7    5.6"
"53","       5                                                                        "
"54","────────────────────────────────────────"
"55","(복승식 배당률)"
"56","           1- 2    71.9  2- 9   104.7  4- 7  1994.8  6- 9   194.3  9-10    32.3"
"57","           1- 3   449.0  2-10     6.9  4- 8   670.2  6-10    19.0  9-11    72.5"
"58","           1- 4   999.7  2-11    18.8  4- 9  1310.7  6-11    49.7  9-12    78.4"
"59","           1- 5     0.0  2-12    17.8  4-10   274.9  6-12    22.4  9-13     0.0"
"60","           1- 6   139.2  2-13     0.0  4-11   702.7  6-13     0.0  9-14     0.0"
"61","           1- 7   590.1  2-14     0.0  4-12   608.6  6-14     0.0 10-11     5.8"
"62","           1- 8    90.8  3- 4  1644.7  4-13     0.0  7- 8   355.1 10-12     4.9"
"63","           1- 9   202.4  3- 5     0.0  4-14     0.0  7- 9   633.4 10-13     0.0"
"64","           1-10    30.3  3- 6   358.7  5- 6     0.0  7-10    89.0 10-14     0.0"
"65","           1-11    73.9  3- 7  1731.0  5- 7     0.0  7-11   297.7 11-12    11.3"
"66","           1-12    55.1  3- 8   199.7  5- 8     0.0  7-12   277.3 11-13     0.0"
"67","           1-13     0.0  3- 9   575.6  5- 9     0.0  7-13     0.0 11-14     0.0"
"68","           1-14     0.0  3-10    63.9  5-10     0.0  7-14     0.0 12-13     0.0"
"69","           2- 3   227.0  3-11   171.3  5-11     0.0  8- 9    88.0 12-14     0.0"
"70","           2- 4   627.2  3-12   180.7  5-12     0.0  8-10    10.7 13-14     0.0"
"71","           2- 5     0.0  3-13     0.0  5-13     0.0  8-11    28.0  0- 0     0.0"
"72","           2- 6    54.7  3-14     0.0  5-14     0.0  8-12    15.7  0- 0     0.0"
"73","           2- 7   285.3  4- 5     0.0  6- 7   453.9  8-13     0.0  0- 0     0.0"
"74","           2- 8    32.9  4- 6  1076.6  6- 8    54.3  8-14     0.0  0- 0     0.0"
"75","────────────────────────────────────────"
"76","매출액 단식:     23,189,500    연식:     46,727,000      복식:  1,278,600,400"
"77","       복연:    200,274,200    쌍식:    363,485,600      삼복:    395,851,200"
"78","       합계:  2,308,127,900"
"79","────────────────────────────────────────"
"80","배당률 단:⑨ 34.1       연:⑨  5.8⑪  1.6⑧  2.7       복:⑨⑪    72.5   4F:52.1"
"81","                                                                         3F:39.2"
"82","                        쌍:⑨⑪   233.6   "
"83","     복연:⑨⑪  17.7   ⑨⑧  22.7   ⑪⑧   8.8"
"84","     삼복:⑨⑪⑧160.7     "
"85","────────────────────────────────────────"
"86","펄 롱:14.3 11.9 12.9   13.2   12.6   13.4   "
"87","통과M:  200  400  600    800    1000   1200"
"88","통과T:14.3 26.2 39.1 0:52.3 1:04.9 1:18.3 "
"89","────────────────────────────────────────"
"90","통과순위 S-1F : (10,7,11),(4,9),(6,8),2,(1,3,12)        "
"91","           C1 :                                         "
"92","           C2 :                                         "
"93","           C3 : 7,(10,11,12),(9,8),(4,6),(2,3),1        "
"94","           C4 : (7,12),11,(10,8),9,(4,6),(2,3),1        "
"95","         G-1F : (12,11),(10,7,8),9,(2,6),(3,4,1)        "
"96","──────────────────────────────────────────────────────"
"97","구분 출주번호  대상명            처분종류     처분내용                     세부내용"
"98","──────────────────────────────────────────────────────"
"99","마필   12      헌팅타임          출발심사                                  출발불량                                          "
"100","마필    5      바다리미트        출발제외                                  오른 앞다리 절음(우전지 파행)                     "
"101","마필    5      바다리미트        출주정지     28일(2011.04.17~2011.05.14)  오른 앞다리 질병(우 제2,3중수골 골간 인대염)      "
"102","──────────────────────────────────────────────────────"
"103",""
"104",""
"105","제목 : 11년04월16일(토)  제 2경주"
"106",""
"107","(서울) 제27일 1000M 국6    마령        경주명 : 일반                        "
"108","경주조건:     350점이하  3세                        날씨:맑음 주로:건조  (3%)"
"109","순위상금: 15,552천원   6,048천원   4,032천원   1,728천원   1,440천원"
"110","부가상금:      0천원       0천원       0천원"
"111","────────────────────────────────────────"
"112","순위 마번    마    명     산지  성별 연령 부담중량 기수명 조교사명  마 주 명"
"113","────────────────────────────────────────"
"114","  1    9  환상연주         한     거     3    54.0   유상완 김춘근   강동구           "
"115","  2    2  쾌감행진         한     수     3    54.0   최범현 김명국   구본순           "
"116","  2    6  커튼콜           한(포) 수     3    55.0   이기회 신삼영   정춘복           "
"117","  4    3  천섬             한     암     3    53.0   오경환 임봉춘   권인택           "
"118","  5    8  라이너송         한     암     3    49.0   이강서 양재철   조창규           "
"119","  6   10  동보환희         한     암     3    51.0   장추열 신삼영   문석현           "
"120","  7   11  대하무성         한     수     3    54.0   김귀배 이희영   오왕근           "
"121","  8    7  톱걸             한     암     3    53.0   부민호 최혜식   박용훈           "
"122","  9    1  포티파이         한(포) 암     3    53.0   원정일 배휴준   이성재           "
"123"," 10   12  한라불패         한     암     3    53.0   윤영민 황영원   강홍수           "
"124"," 11    4  오렌지향기       한     암     3    53.0   함완식 천창기   허남양           "
"125"," 12    5  흑과백           한     암     3    49.0   유미라 서정하   권영술           "
"126","────────────────────────────────────────"
"127","순위 마번    마      명    마 체 중 기  록  위  차 S1F-1C-2C-3C-4C-G1F"
"128","────────────────────────────────────────"
"129","  1    9  환상연주         461( +8) 1:03.7            2-  -  - 2- 2- 1"
"130","  2    2  쾌감행진         447( +8) 1:03.9  1¼       9-  -  - 9- 8- 3"
"131","  2    6  커튼콜           515(+13) 1:03.9  동순위    3-  -  - 3- 4- 4"
"132","  4    3  천섬             409( +3) 1:04.5  3        10-  -  -10-10- 7"
"133","  5    8  라이너송         446( -5) 1:04.5  ½        1-  -  - 1- 1- 2"
"134","  6   10  동보환희         439( +9) 1:04.6  ¾        7-  -  - 7- 6- 5"
"135","  7   11  대하무성         459( -3) 1:05.1  2½       4-  -  - 4- 7- 6"
"136","  8    7  톱걸             449( -1) 1:05.7  3         8-  -  - 8- 9- 9"
"137","  9    1  포티파이         457( -6) 1:06.0  1¾       5-  -  - 5- 3- 8"
"138"," 10   12  한라불패         439( -9) 1:06.0  목       12-  -  -12-11-10"
"139"," 11    4  오렌지향기       434( +4) 1:06.2  1¼       6-  -  - 6- 5-11"
"140"," 12    5  흑과백           461( -3) 1:07.1  5        11-  -  -11-12-12"
"141","────────────────────────────────────────"
"142","순위 마번    G-3Ｆ   S-1F  １코너  ２코너  ３코너  ４코너    G-1F  단승식 연승식"
"143","────────────────────────────────────────"
"144","  1    9   38.1    0:14.1                  0:14.1  0:32.0  13.3       2.6    1.2"
"145","  2    2   37.4    0:15.0                  0:15.0  0:32.8  12.8       3.1    1.4"
"146","  2    6   37.9    0:14.2                  0:14.2  0:32.5  12.8       6.8    1.7"
"147","  4    3   37.6    0:15.2                  0:15.2  0:33.3  12.9     168.3   42.6"
"148","  5    8   39.0    0:14.0                  0:14.0  0:31.9  13.9      24.4    3.5"
"149","  6   10   38.3    0:14.5                  0:14.5  0:32.6  13.3      24.6    5.0"
"150","  7   11   39.0    0:14.2                  0:14.2  0:32.6  13.8      24.3    4.6"
"151","  8    7   39.2    0:14.8                  0:14.8  0:32.8  13.9     205.0   30.1"
"152","  9    1   40.2    0:14.4                  0:14.4  0:32.3  14.4       4.3    1.7"
"153"," 10   12   39.0    0:15.3                  0:15.3  0:33.3  14.0     159.8   40.1"
"154"," 11    4   39.9    0:14.5                  0:14.5  0:32.6  14.0      36.1    5.0"
"155"," 12    5   40.1    0:15.3                  0:15.3  0:33.5  14.2     312.9   41.5"
"156","────────────────────────────────────────"
"157","(복승식 배당률)"
"158","           1- 2     6.4  2- 9     3.3  4- 7  1889.3  6- 9     6.9  9-10    27.1"
"159","           1- 3   965.0  2-10    38.1  4- 8   263.4  6-10    79.6  9-11    24.4"
"160","           1- 4    70.5  2-11    29.3  4- 9    27.6  6-11    46.2  9-12   430.0"
"161","           1- 5  1101.1  2-12   668.1  4-10   297.4  6-12  1146.1  9-13     0.0"
"162","           1- 6    17.1  2-13     0.0  4-11   173.3  6-13     0.0  9-14     0.0"
"163","           1- 7  1147.2  2-14     0.0  4-12  2580.0  6-14     0.0 10-11   166.4"
"164","           1- 8    52.7  3- 4  1831.4  4-13     0.0  7- 8  2575.9 10-12  2145.4"
"165","           1- 9     7.9  3- 5  8715.6  4-14     0.0  7- 9   454.7 10-13     0.0"
"166","           1-10    78.9  3- 6  1171.5  5- 6  1308.7  7-10  1678.7 10-14     0.0"
"167","           1-11    55.7  3- 7  3627.2  5- 7  8096.1  7-11  2006.8 11-12  1329.1"
"168","           1-12  1003.2  3- 8  2314.2  5- 8  2424.1  7-12  8069.7 11-13     0.0"
"169","           1-13     0.0  3- 9   519.3  5- 9   459.0  7-13     0.0 11-14     0.0"
"170","           1-14     0.0  3-10  1780.7  5-10  2358.9  7-14     0.0 12-13     0.0"
"171","           2- 3   535.0  3-11  2768.0  5-11  2160.8  8- 9    26.9 12-14     0.0"
"172","           2- 4    36.2  3-12  9999.9  5-12  9840.7  8-10   197.2 13-14     0.0"
"173","           2- 5   611.2  3-13     0.0  5-13     0.0  8-11   167.9  0- 0     0.0"
"174","           2- 6     9.1  3-14     0.0  5-14     0.0  8-12  2037.3  0- 0     0.0"
"175","           2- 7   589.4  4- 5   897.3  6- 7   886.9  8-13     0.0  0- 0     0.0"
"176","           2- 8    24.6  4- 6    63.1  6- 8    64.1  8-14     0.0  0- 0     0.0"
"177","────────────────────────────────────────"
"178","매출액 단식:     27,343,800    연식:     39,240,300      복식:  1,357,479,600"
"179","       복연:    201,411,700    쌍식:    454,784,900      삼복:    434,383,300"
"180","       합계:  2,514,643,600"
"181","────────────────────────────────────────"
"182","배당률 단:⑨  2.6       연:⑨  1.2②  1.4⑥  1.7       복:⑨②     1.6   ⑨⑥     3.54F:49.7"
"183","                                                                         3F:38.2"
"184","                        쌍:⑨②     3.0   ⑨⑥     5.3"
"185","     복연:⑨②   1.8   ⑨⑥   2.7   ②⑥   3.1"
"186","     삼복:⑨②⑥6.0       "
"187","────────────────────────────────────────"
"188","펄 롱:14.0 11.5 12.7   12.2   13.3   "
"189","통과M:  200  400  600    800    1000"
"190","통과T:14.0 25.5 38.2 0:50.4 1:03.7 "
"191","────────────────────────────────────────"
"192","통과순위 S-1F : (^8,9),(6,11),(1,4,10),7,2,(5,3,12)     "
"193","           C1 :                                         "
"194","           C2 :                                         "
"195","           C3 : (^8,9),(6,11),(1,4,10),7,2,(5,3,12)     "
"196","           C4 : (^8,9),1,(4,6,10,11),(2,7)-(3,12),5     "
"197","         G-1F : 9,8-(2,6),(10,11),(3,1),7,12,4-5        "
"198","──────────────────────────────────────────────────────"
"199","구분 출주번호  대상명            처분종류     처분내용                     세부내용"
"200","──────────────────────────────────────────────────────"
"201","기수    6      이기회            견책                                      출발 후 약100m 내사, 4주행영향                    "
"202","기수    8      이강서            과태금       50,000원                     출발후 약150m 내사 1, 4주행영향                   "
"203","마필    4      오렌지향기        출발심사                                  주립불량                                          "
"204","마필    5      흑과백            주행심사                                  경주기록 1:07.1                                   "
"205","──────────────────────────────────────────────────────"
"206",""
"207",""
"208","제목 : 11년04월16일(토)  제 3경주"
"209",""
"210","(서울) 제27일 1000M 국6    마령        경주명 : 일반                        "
"211","경주조건:     350점이하  3세                        날씨:맑음 주로:건조  (3%)"
"212","순위상금: 15,552천원   6,048천원   4,032천원   1,728천원   1,440천원"
"213","부가상금:      0천원       0천원       0천원"
"214","────────────────────────────────────────"
"215","순위 마번    마    명     산지  성별 연령 부담중량 기수명 조교사명  마 주 명"
"216","────────────────────────────────────────"
"217","  1    6  여왕폐하         한     암     3    53.0   조인권 최상식   박기흥           "
"218","  2   12  어맨더           한     암     3    53.0   박병윤 양재철   서순배           "
"219","  3    9  우진여제         한     암     3    53.0   최범현 김양선   홍평우           "
"220","  4    1  천수비전         한     수     3    54.0   윤영민 황영원   선우패션         "
"221","  5   10  마이더스빅터     한     암     3    53.0   문정균 안병기   박형인           "
"222","  6    2  일등별           한     수     3    54.0   조경호 김명국   박양호           "
"223","  7   11  여의주           한     암     3    53.0   유상완 김춘근   이보원           "
"224","  8    8  보헤미안러브     한     거     3    54.0   원정일 정호익   박재범           "
"225","  9    5  사일런트준       한     거     3    54.0   정기용 박대흥   지원철           "
"226"," 10    3  퍼펙트캡틴       한     수     3    54.0   오경환 배휴준   류재욱           "
"227"," 11    4  서라벌여왕       한     암     3    53.0   문세영 박천서   이상승           "
"228"," 12    7  터치스톰         한     수     3    52.0   박상우 김일성   김재성a          "
"229","────────────────────────────────────────"
"230","순위 마번    마      명    마 체 중 기  록  위  차 S1F-1C-2C-3C-4C-G1F"
"231","────────────────────────────────────────"
"232","  1    6  여왕폐하         511( +2) 1:03.1            1-  -  - 1- 2- 2"
"233","  2   12  어맨더           446( -5) 1:03.6  2½       8-  -  - 8- 9- 7"
"234","  3    9  우진여제         474(+12) 1:03.6  머리      3-  -  - 3- 3- 4"
"235","  4    1  천수비전         476( -3) 1:03.7  ¾        4-  -  - 4- 4- 3"
"236","  5   10  마이더스빅터     453( +7) 1:04.0  1¾      12-  -  -12-10-10"
"237","  6    2  일등별           515( +9) 1:04.1  코        6-  -  - 6- 6- 5"
"238","  7   11  여의주           493( +0) 1:04.1  머리     10-  -  -10-11-11"
"239","  8    8  보헤미안러브     436( -5) 1:04.2  ¾        2-  -  - 2- 1- 1"
"240","  9    5  사일런트준       450(-26) 1:04.5  1¾       7-  -  - 7- 7- 9"
"241"," 10    3  퍼펙트캡틴       443(-16) 1:04.8  1¾       9-  -  - 9- 8- 8"
"242"," 11    4  서라벌여왕       457( +5) 1:04.9  ½        5-  -  - 5- 5- 6"
"243"," 12    7  터치스톰         427( +1) 1:05.5  3        11-  -  -11-12-12"
"244","────────────────────────────────────────"
"245","순위 마번    G-3Ｆ   S-1F  １코너  ２코너  ３코너  ４코너    G-1F  단승식 연승식"
"246","────────────────────────────────────────"
"247","  1    6   38.1    0:13.9                  0:13.9  0:31.4  13.3       2.3    1.2"
"248","  2   12   37.4    0:14.6                  0:14.6  0:32.6  12.7       5.2    1.5"
"249","  3    9   38.5    0:13.9                  0:13.9  0:31.5  13.4       8.9    2.5"
"250","  4    1   38.3    0:14.2                  0:14.2  0:31.7  13.5      28.4    4.9"
"251","  5   10   36.8    0:15.4                  0:15.4  0:33.4  12.6      26.8    4.2"
"252","  6    2   38.3    0:14.5                  0:14.5  0:32.1  13.3      14.6    3.4"
"253","  7   11   37.1    0:15.1                  0:15.1  0:33.4  12.5      64.2   11.3"
"254","  8    8   39.4    0:13.9                  0:13.9  0:31.0  14.4      44.4    8.3"
"255","  9    5   38.7    0:14.5                  0:14.5  0:32.1  13.4      25.2    5.8"
"256"," 10    3   38.6    0:14.7                  0:14.7  0:32.6  13.7     175.2   33.1"
"257"," 11    4   39.5    0:14.2                  0:14.2  0:31.8  14.0       3.5    1.5"
"258"," 12    7   38.3    0:15.2                  0:15.2  0:33.7  13.2     144.4   19.5"
"259","────────────────────────────────────────"
"260","(복승식 배당률)"
"261","           1- 2   128.6  2- 9    50.4  4- 7   247.8  6- 9    10.4  9-10    72.3"
"262","           1- 3  1323.9  2-10   120.6  4- 8    64.7  6-10    17.9  9-11   160.3"
"263","           1- 4    43.2  2-11   313.8  4- 9    14.9  6-11    57.2  9-12    22.3"
"264","           1- 5   242.5  2-12    31.9  4-10    35.0  6-12     5.4  9-13     0.0"
"265","           1- 6    29.8  2-13     0.0  4-11    91.3  6-13     0.0  9-14     0.0"
"266","           1- 7  1223.5  2-14     0.0  4-12     9.4  6-14     0.0 10-11   319.8"
"267","           1- 8   338.5  3- 4   438.4  4-13     0.0  7- 8  1110.8 10-12    35.5"
"268","           1- 9   128.6  3- 5  1499.8  4-14     0.0  7- 9   546.3 10-13     0.0"
"269","           1-10   208.3  3- 6   353.7  5- 6    32.4  7-10   696.6 10-14     0.0"
"270","           1-11   462.8  3- 7  3906.8  5- 7  1151.1  7-11  2206.6 11-12    99.1"
"271","           1-12    65.0  3- 8  2092.4  5- 8   242.5  7-12   319.6 11-13     0.0"
"272","           1-13     0.0  3- 9   916.3  5- 9   104.2  7-13     0.0 11-14     0.0"
"273","           1-14     0.0  3-10  2112.0  5-10   199.1  7-14     0.0 12-13     0.0"
"274","           2- 3   865.6  3-11  2182.8  5-11   536.4  8- 9   110.2 12-14     0.0"
"275","           2- 4    18.9  3-12   639.0  5-12    83.4  8-10   284.0 13-14     0.0"
"276","           2- 5   189.0  3-13     0.0  5-13     0.0  8-11   629.8  0- 0     0.0"
"277","           2- 6    13.3  3-14     0.0  5-14     0.0  8-12    86.8  0- 0     0.0"
"278","           2- 7   855.9  4- 5    40.3  6- 7   174.8  8-13     0.0  0- 0     0.0"
"279","           2- 8   206.6  4- 6     4.8  6- 8    47.4  8-14     0.0  0- 0     0.0"
"280","────────────────────────────────────────"
"281","매출액 단식:     28,161,500    연식:     50,877,900      복식:  1,606,587,000"
"282","       복연:    236,468,200    쌍식:    470,809,300      삼복:    488,388,600"
"283","       합계:  2,881,292,500"
"284","────────────────────────────────────────"
"285","배당률 단:⑥  2.3       연:⑥  1.2⑫  1.5⑨  2.5       복:⑥⑫     5.4   4F:49.2"
"286","                                                                         3F:38.3"
"287","                        쌍:⑥⑫     7.8   "
"288","     복연:⑥⑫   2.2   ⑥⑨   4.1   ⑫⑨   6.9"
"289","     삼복:⑥⑫⑨12.5      "
"290","────────────────────────────────────────"
"291","펄 롱:13.9 10.9 12.5   12.5   13.3   "
"292","통과M:  200  400  600    800    1000"
"293","통과T:13.9 24.8 37.3 0:49.8 1:03.1 "
"294","────────────────────────────────────────"
"295","통과순위 S-1F : (6,8,9),(1,4),(2,5,12),3-(7,11),10      "
"296","           C1 :                                         "
"297","           C2 :                                         "
"298","           C3 : (6,8,9),(1,4),(2,5,12),3-(7,11),10      "
"299","           C4 : 8-(6,9),(1,4),(2,5)-(3,12)=(10,11),7    "
"300","         G-1F : (8,6)-(1,9)-(2,4,12),(3,5),10,11-7      "
"301","──────────────────────────────────────────────────────"
"302","구분 출주번호  대상명            처분종류     처분내용                     세부내용"
"303","──────────────────────────────────────────────────────"
"304","특 "
"305","기 "
"306","사 "
"307","항"
"308","──────────────────────────────────────────────────────"
"309",""
"310",""
"311","제목 : 11년04월16일(토)  제 4경주"
"312",""
"313","(서울) 제27일 1000M 혼4    마령        경주명 : 일반                        "
"314","경주조건:   1,600점이하  3세이상                    날씨:맑음 주로:건조  (3%)"
"315","순위상금: 17,550천원   6,825천원   4,550천원   1,950천원   1,625천원"
"316","부가상금:      0천원       0천원       0천원"
"317","────────────────────────────────────────"
"318","순위 마번    마    명     산지  성별 연령 부담중량 기수명 조교사명  마 주 명"
"319","────────────────────────────────────────"
"320","  1    9  런웨이           뉴     거     2    53.0   박태종 배대선   박복용           "
"321","  2    6  강골             호     거     3    55.0   김귀배 임봉춘   장세창           "
"322","  3   12  데어링파워       미     수     3    54.0   문정균 김순근   황의영           "
"323","  4    1  사라토가밴드     미     암     3    53.0   함완식 유재길   권경자           "
"324","  5    5  골드자블라니     호     거     3    55.0   박병윤 하재흥   장한명           "
"325","  6    8  파워클린업       뉴     거     3    55.0   하마다 김효섭   민형근           "
"326","  7    4  새먼즈           미     거     3    54.0   최범현 양재철   한광세           "
"327","  8    3  맥스밸류         미     수     3    54.0   정기용 최혜식   최건호           "
"328","  9   10  메시스트리트     호     암     3    54.0   오경환 천창기   조금제           "
"329"," 10   11  희망플러스       미     거     3    52.0   박시천 최혜식   박정열           "
"330"," 11    2  레벨프라이드     호     암     2    53.0   조인권 배휴준   최현기           "
"331"," 12    7  마초버드         미     암     3    49.0   유미라 신우철   이도명           "
"332","────────────────────────────────────────"
"333","순위 마번    마      명    마 체 중 기  록  위  차 S1F-1C-2C-3C-4C-G1F"
"334","────────────────────────────────────────"
"335","  1    9  런웨이           445( +1) 1:02.1            2-  -  - 2- 3- 2"
"336","  2    6  강골             453( +7) 1:02.2  ½        1-  -  - 1- 1- 1"
"337","  3   12  데어링파워       490( +6) 1:02.7  2½       9-  -  - 9- 9- 4"
"338","  4    1  사라토가밴드     479( -2) 1:02.8  1         6-  -  - 6- 2- 3"
"339","  5    5  골드자블라니     444(+13) 1:03.4  3        10-  -  -10-10- 7"
"340","  6    8  파워클린업       482( +5) 1:03.7  1½       7-  -  - 7- 5- 5"
"341","  7    4  새먼즈           428(-10) 1:04.5  5        11-  -  -11-11-11"
"342","  8    3  맥스밸류         446( +4) 1:04.7  ¾        5-  -  - 5- 4- 6"
"343","  9   10  메시스트리트     482(-11) 1:04.9  1½       3-  -  - 3- 6- 8"
"344"," 10   11  희망플러스       453( +6) 1:05.1  ¾        4-  -  - 4- 7-10"
"345"," 11    2  레벨프라이드     434( +6) 1:05.7  4         8-  -  - 8- 8- 9"
"346"," 12    7  마초버드         454( -4) 1:06.1  2½      12-  -  -12-12-12"
"347","────────────────────────────────────────"
"348","순위 마번    G-3Ｆ   S-1F  １코너  ２코너  ３코너  ４코너    G-1F  단승식 연승식"
"349","────────────────────────────────────────"
"350","  1    9   37.2    0:14.0                  0:14.0  0:31.2  12.9       4.5    1.7"
"351","  2    6   37.4    0:13.9                  0:13.9  0:31.0  13.0       6.2    1.8"
"352","  3   12   37.2    0:14.3                  0:14.3  0:31.8  12.9       2.4    1.3"
"353","  4    1   37.8    0:14.2                  0:14.2  0:31.2  13.3       8.0    2.2"
"354","  5    5   37.0    0:14.5                  0:14.5  0:32.6  12.9      15.4    3.3"
"355","  6    8   38.6    0:14.2                  0:14.2  0:31.4  13.7       9.9    2.6"
"356","  7    4   37.9    0:14.9                  0:14.9  0:32.8  13.2      47.1   12.7"
"357","  8    3   39.6    0:14.1                  0:14.1  0:31.4  14.4      11.4    2.3"
"358","  9   10   39.9    0:14.0                  0:14.0  0:31.4  14.3      44.4    9.6"
"359"," 10   11   40.0    0:14.0                  0:14.0  0:31.6  14.2     132.7   42.3"
"360"," 11    2   40.3    0:14.3                  0:14.3  0:31.8  14.8     182.3   36.4"
"361"," 12    7   39.5    0:15.1                  0:15.1  0:32.8  14.4     134.9   29.0"
"362","────────────────────────────────────────"
"363","(복승식 배당률)"
"364","           1- 2   515.2  2- 9   430.6  4- 7  2302.1  6- 9    12.5  9-10   102.7"
"365","           1- 3    29.6  2-10  2080.6  4- 8   199.8  6-10   212.3  9-11   539.1"
"366","           1- 4   215.6  2-11  5090.0  4- 9   143.7  6-11   808.7  9-12     5.8"
"367","           1- 5    44.4  2-12   322.5  4-10   830.2  6-12     7.4  9-13     0.0"
"368","           1- 6    18.0  2-13     0.0  4-11  2250.1  6-13     0.0  9-14     0.0"
"369","           1- 7   896.3  2-14     0.0  4-12    82.3  6-14     0.0 10-11  1501.2"
"370","           1- 8    32.9  3- 4   192.4  4-13     0.0  7- 8  1019.8 10-12    71.5"
"371","           1- 9    12.7  3- 5    51.4  4-14     0.0  7- 9   636.5 10-13     0.0"
"372","           1-10   168.4  3- 6    25.0  5- 6    35.3  7-10  2501.7 10-14     0.0"
"373","           1-11   805.6  3- 7  1073.5  5- 7  1457.9  7-11  3389.3 11-12   316.2"
"374","           1-12     8.0  3- 8    40.1  5- 8    55.8  7-12   396.1 11-13     0.0"
"375","           1-13     0.0  3- 9    23.3  5- 9    28.9  7-13     0.0 11-14     0.0"
"376","           1-14     0.0  3-10   252.8  5-10   373.6  7-14     0.0 12-13     0.0"
"377","           2- 3   772.3  3-11   782.9  5-11  1388.7  8- 9    21.3 12-14     0.0"
"378","           2- 4  1761.7  3-12    12.1  5-12    20.5  8-10   238.1 13-14     0.0"
"379","           2- 5  1204.4  3-13     0.0  5-13     0.0  8-11  1064.1  0- 0     0.0"
"380","           2- 6   860.3  3-14     0.0  5-14     0.0  8-12    12.0  0- 0     0.0"
"381","           2- 7  3740.8  4- 5   268.7  6- 7   837.5  8-13     0.0  0- 0     0.0"
"382","           2- 8  1007.1  4- 6   186.4  6- 8    23.9  8-14     0.0  0- 0     0.0"
"383","────────────────────────────────────────"
"384","매출액 단식:     38,196,400    연식:     72,475,200      복식:  2,114,807,100"
"385","       복연:    276,573,700    쌍식:    609,744,700      삼복:    626,631,300"
"386","       합계:  3,738,428,400"
