"","x"
"50","  9    7   39.4    0:14.9                  0:26.7  0:46.1  13.3     147.3   28.0"
"51"," 10   10   40.6    0:14.3                  0:26.0  0:45.2  14.0     104.3    7.8"
"52"," 11    9   40.9    0:14.8                  0:26.4  0:45.3  14.6     101.0   15.9"
"53"," 12    6   41.5    0:14.3                  0:26.0  0:45.2  14.8      53.9    7.1"
"54","────────────────────────────────────────"
"55","(복승식 배당률)"
"56","           1- 2    33.9  2- 9   371.0  4- 7   528.7  6- 9  1176.2  9-10   759.2"
"57","           1- 3   549.2  2-10   235.8  4- 8    29.5  6-10   828.8  9-11    76.8"
"58","           1- 4    45.3  2-11     8.3  4- 9   394.5  6-11    41.0  9-12   638.4"
"59","           1- 5   217.2  2-12    84.1  4-10   233.5  6-12   422.8  9-13     0.0"
"60","           1- 6   215.5  2-13     0.0  4-11     9.0  6-13     0.0  9-14     0.0"
"61","           1- 7   666.8  2-14     0.0  4-12    96.2  6-14     0.0 10-11    32.9"
"62","           1- 8    23.8  3- 4   601.3  4-13     0.0  7- 8   309.1 10-12   222.2"
"63","           1- 9   377.8  3- 5  1803.3  4-14     0.0  7- 9  2031.4 10-13     0.0"
"64","           1-10   203.6  3- 6  2218.3  5- 6   646.9  7-10  1389.6 10-14     0.0"
"65","           1-11     7.0  3- 7  2649.8  5- 7  1526.8  7-11   110.8 11-12    10.4"
"66","           1-12    68.8  3- 8   308.9  5- 8    74.1  7-12   885.7 11-13     0.0"
"67","           1-13     0.0  3- 9  2927.0  5- 9  1025.1  7-13     0.0 11-14     0.0"
"68","           1-14     0.0  3-10  1425.2  5-10   602.8  7-14     0.0 12-13     0.0"
"69","           2- 3   565.2  3-11    98.6  5-11    41.4  8- 9   280.2 12-14     0.0"
"70","           2- 4    53.1  3-12  1088.5  5-12   422.0  8-10    95.0 13-14     0.0"
"71","           2- 5   235.6  3-13     0.0  5-13     0.0  8-11     2.4  0- 0     0.0"
"72","           2- 6   246.4  3-14     0.0  5-14     0.0  8-12    43.0  0- 0     0.0"
"73","           2- 7   707.7  4- 5   245.6  6- 7  1580.6  8-13     0.0  0- 0     0.0"
"74","           2- 8    26.7  4- 6   268.2  6- 8   141.9  8-14     0.0  0- 0     0.0"
"75","────────────────────────────────────────"
"76","매출액 단식:     23,913,900    연식:     55,582,100      복식:  1,364,080,700"
"77","       복연:    280,507,500    쌍식:    504,720,200      삼복:    588,794,700"
"78","       합계:  2,817,599,100"
"79","────────────────────────────────────────"
"80","배당률 단:⑪  1.5       연:⑪  1.0②  2.5④  3.6       복:⑪②     8.3   4F:51.3"
"81","                                                                         3F:38.7"
"82","                        쌍:⑪②    11.7   "
"83","     복연:⑪②   3.3   ⑪④   4.6   ②④  12.8"
"84","     삼복:⑪②④28.5      "
"85","────────────────────────────────────────"
"86","펄 롱:14.1 11.3 12.6   13.2   12.5   13.0   "
"87","통과M:  200  400  600    800    1000   1200"
"88","통과T:14.1 25.4 38.0 0:51.2 1:03.7 1:16.7 "
"89","────────────────────────────────────────"
"90","통과순위 S-1F : (3,4),(1,5,6,10,11),(2,8),(7,9,12)      "
"91","           C1 :                                         "
"92","           C2 :                                         "
"93","           C3 : (3,4),(1,11),(2,6,5,10),8,9,(7,12)      "
"94","           C4 : (^3,4),(1,11),(2,6,10),9-8,(5,12),7     "
"95","         G-1F : 11-(3,4),2,(1,8),(9,5),(7,12,6,10)      "
"96","──────────────────────────────────────────────────────"
"97","구분 출주번호  대상명            처분종류     처분내용                     세부내용"
"98","──────────────────────────────────────────────────────"
"99","기수   11      정평수            기승정지     2일(2011.05.21~2011.05.22)   3코너 진입지점 내사 10영향                        "
"100","기수    6      정기용            과태금       30,000원                     출발 후 채찍놓침                                  "
"101","──────────────────────────────────────────────────────"
"102",""
"103",""
"104","제목 : 11년05월08일(일)  제 2경주"
"105",""
"106","(서울) 제34일 1200M 국5    마령        경주명 : 일반                        "
"107","경주조건:     800점이하  3세이상                    날씨:맑음 주로:양호  (7%)"
"108","순위상금: 19,980천원   7,770천원   5,180천원   2,220천원   1,850천원"
"109","부가상금:      0천원       0천원       0천원"
"110","────────────────────────────────────────"
"111","순위 마번    마    명     산지  성별 연령 부담중량 기수명 조교사명  마 주 명"
"112","────────────────────────────────────────"
"113","  1    6  유로강세         한(포) 암     3    49.0   이강서 안병기   박용훈           "
"114","  2    2  미미의딸         한     암     3    53.0   문정균 김대근   최상섭           "
"115","  3    8  블랙선더         한     암     3    51.0   박상우 박대흥   최애식           "
"116","  4    1  이벤트퀸         한     암     3    53.0   이동국 손영표   김종한           "
"117","  5   11  플라이에너지     한     암     3    53.0   이준철 김명국   오호극           "
"118","  6    7  골든타겟         한     암     3    53.0   김석봉 최영주   박성구           "
"119","  7    5  홀리퀸           한     암     4    54.0   김귀배 황영원   우빈레저         "
"120","  8   10  반야봉           한     암     4    54.0   함완식 김순근   제주축산개발     "
"121","  9    4  아레이온         한     암     3    53.0   전덕용 이희영   권태우           "
"122"," 10    9  하늘래기         한     암     3    53.0   박병윤 하재흥   이용대           "
"123"," 11   12  디어스피드       한     암     4    54.0   문세영 우창구   송도순           "
"124"," 12    3  동방헤로인       한     암     5    55.0   이기회 최혜식   박종률           "
"125","────────────────────────────────────────"
"126","순위 마번    마      명    마 체 중 기  록  위  차 S1F-1C-2C-3C-4C-G1F"
"127","────────────────────────────────────────"
"128","  1    6  유로강세         483( +2) 1:16.8            5-  -  - 2- 2- 2"
"129","  2    2  미미의딸         420( +7) 1:16.8  목        3-  -  - 3- 4- 4"
"130","  3    8  블랙선더         427(+14) 1:17.1  1¾       8-  -  - 7- 6- 5"
"131","  4    1  이벤트퀸         481( -3) 1:17.2  목        2-  -  - 5- 5- 6"
"132","  5   11  플라이에너지     457( +2) 1:17.5  2         6-  -  - 4- 3- 3"
"133","  6    7  골든타겟         456(-13) 1:18.1  3        12-  -  -12-12- 9"
"134","  7    5  홀리퀸           474(+11) 1:18.3  1¼       1-  -  - 1- 1- 1"
"135","  8   10  반야봉           470( -3) 1:18.3  목       10-  -  -11-11-10"
"136","  9    4  아레이온         489( +7) 1:18.4  ½        4-  -  - 6- 7- 7"
"137"," 10    9  하늘래기         493(-11) 1:18.7  1¾       7-  -  - 8- 9-12"
"138"," 11   12  디어스피드       450( -7) 1:18.8  목        9-  -  - 9- 8- 8"
"139"," 12    3  동방헤로인       476( +9) 1:19.5  4        11-  -  -10-10-11"
"140","────────────────────────────────────────"
"141","순위 마번    G-3Ｆ   S-1F  １코너  ２코너  ３코너  ４코너    G-1F  단승식 연승식"
"142","────────────────────────────────────────"
"143","  1    6   39.8    0:13.8                  0:24.8  0:43.3  13.7      10.5    2.6"
"144","  2    2   39.5    0:13.8                  0:25.0  0:43.8  13.6      26.8    4.5"
"145","  3    8   39.2    0:14.1                  0:25.5  0:44.1  13.8       4.1    1.7"
"146","  4    1   39.6    0:13.8                  0:25.2  0:44.0  13.9       1.8    1.1"
"147","  5   11   40.3    0:13.8                  0:25.0  0:43.5  14.4      25.3    4.1"
"148","  6    7   39.3    0:14.6                  0:26.0  0:45.5  13.6      27.5    3.3"
"149","  7    5   41.6    0:13.6                  0:24.7  0:42.9  15.5      14.6    4.4"
"150","  8   10   39.7    0:14.4                  0:26.0  0:45.1  13.8      12.8    2.3"
"151","  9    4   40.6    0:13.8                  0:25.3  0:44.1  14.6     129.5   21.9"
"152"," 10    9   40.5    0:14.0                  0:25.5  0:44.7  14.1     135.9   32.2"
"153"," 11   12   40.9    0:14.2                  0:25.5  0:44.2  14.7      12.8    4.0"
"154"," 12    3   41.1    0:14.5                  0:26.0  0:45.0  14.9     117.9   18.3"
"155","────────────────────────────────────────"
"156","(복승식 배당률)"
"157","           1- 2    13.8  2- 9  1849.8  4- 7  1009.5  6- 9  1054.1  9-10   918.5"
"158","           1- 3    91.2  2-10   105.9  4- 8   333.4  6-10    50.3  9-11  1441.8"
"159","           1- 4    90.3  2-11   206.0  4- 9  4471.9  6-11    92.9  9-12  1271.5"
"160","           1- 5    12.8  2-12   199.5  4-10   602.5  6-12    95.3  9-13     0.0"
"161","           1- 6     7.3  2-13     0.0  4-11  1087.7  6-13     0.0  9-14     0.0"
"162","           1- 7    10.7  2-14     0.0  4-12   852.9  6-14     0.0 10-11    77.0"
"163","           1- 8     4.1  3- 4  1794.4  4-13     0.0  7- 8    34.5 10-12    74.7"
"164","           1- 9   179.0  3- 5   502.7  4-14     0.0  7- 9  1275.4 10-13     0.0"
"165","           1-10     8.0  3- 6   606.5  5- 6    75.1  7-10    89.1 10-14     0.0"
"166","           1-11    10.6  3- 7   995.8  5- 7   114.3  7-11    91.1 11-12   135.1"
"167","           1-12    16.1  3- 8   373.8  5- 8    36.9  7-12   164.0 11-13     0.0"
"168","           1-13     0.0  3- 9  4079.0  5- 9  1243.5  7-13     0.0 11-14     0.0"
"169","           1-14     0.0  3-10   567.3  5-10    54.5  7-14     0.0 12-13     0.0"
"170","           2- 3   663.2  3-11   816.4  5-11   116.1  8- 9   600.1 12-14     0.0"
"171","           2- 4   865.9  3-12   796.2  5-12   170.7  8-10    28.6 13-14     0.0"
"172","           2- 5   139.4  3-13     0.0  5-13     0.0  8-11    45.9  0- 0     0.0"
"173","           2- 6   115.3  3-14     0.0  5-14     0.0  8-12    60.1  0- 0     0.0"
"174","           2- 7   214.0  4- 5   651.1  6- 7    61.6  8-13     0.0  0- 0     0.0"
"175","           2- 8    71.8  4- 6   586.2  6- 8    23.9  8-14     0.0  0- 0     0.0"
"176","────────────────────────────────────────"
"177","매출액 단식:     27,073,600    연식:     55,896,400      복식:  1,863,497,600"
"178","       복연:    310,531,800    쌍식:    568,232,100      삼복:    624,844,500"
"179","       합계:  3,450,076,000"
"180","────────────────────────────────────────"
"181","배당률 단:⑥ 10.5       연:⑥  2.6②  4.5⑧  1.7       복:⑥②   115.3   4F:52.1"
"182","                                                                         3F:40.1"
"183","                        쌍:⑥②   274.1   "
"184","     복연:⑥②  19.1   ⑥⑧   6.4   ②⑧  15.6"
"185","     삼복:⑥②⑧155.8     "
"186","────────────────────────────────────────"
"187","펄 롱:13.6 11.1 12.0   12.8   13.3   14.0   "
"188","통과M:  200  400  600    800    1000   1200"
"189","통과T:13.6 24.7 36.7 0:49.5 1:02.8 1:16.8 "
"190","────────────────────────────────────────"
"191","통과순위 S-1F : 5,(1,2,4,6,11),(8,9),12,(3,10),7        "
"192","           C1 :                                         "
"193","           C2 :                                         "
"194","           C3 : (^5,6),(2,11),(1,4),(8,9,12)-(3,10,7)   "
"195","           C4 : 5-6,11,2,(8,1,4),12-9,(3,10)-7          "
"196","         G-1F : 5,(6,11,2),(8,1)-4,12-(7,3,9,10)        "
"197","──────────────────────────────────────────────────────"
"198","구분 출주번호  대상명            처분종류     처분내용                     세부내용"
"199","──────────────────────────────────────────────────────"
"200","기수    6      이강서            기승정지     3일(2011.05.14~2011.05.21)   결승선 전방 약 150m 지점 외사 11밀어 8영향        "
"201","──────────────────────────────────────────────────────"
"202",""
"203",""
"204","제목 : 11년05월08일(일)  제 3경주"
"205",""
"206","(서울) 제34일 1000M 국6    마령        경주명 : 일반                        "
"207","경주조건:     350점이하  3세                        날씨:맑음 주로:양호  (7%)"
"208","순위상금: 15,552천원   6,048천원   4,032천원   1,728천원   1,440천원"
"209","부가상금:      0천원       0천원       0천원"
"210","────────────────────────────────────────"
"211","순위 마번    마    명     산지  성별 연령 부담중량 기수명 조교사명  마 주 명"
"212","────────────────────────────────────────"
"213","  1    1  우라노스         한     수     3    54.0   박태종 서범석   오상철           "
"214","  2   10  에버마스터       한     거     3    54.0   문정균 배휴준   권택종           "
"215","  3    2  톱걸             한     암     3    53.0   부민호 최혜식   박용훈           "
"216","  4    7  말리웨이         한     거     3    54.0   전덕용 양재철   박현종           "
"217","  5    9  브렌트강자       한     수     3    54.0   정기용 박원덕   가명풍           "
"218","  6   11  라이더캣         한     암     3    53.0   신형철 김윤섭   한광세           "
"219","  7    4  카퍼레이드       한     수     3    54.0   김철호 정지은   (주)녹원목장     "
"220","  8    5  잭팟             한     수     3    54.0   함완식 김효섭   김선식           "
"221","  9    8  특급이벤트       한     수     3    54.0   오경환 손영표   김종한           "
"222"," 10    6  람포스           한(포) 수     2    53.0   조인권 최상식   임우근           "
"223"," 11    3  과천킹           한     수     3    54.0   문세영 홍대유   서상주           "
"224","────────────────────────────────────────"
"225","순위 마번    마      명    마 체 중 기  록  위  차 S1F-1C-2C-3C-4C-G1F"
"226","────────────────────────────────────────"
"227","  1    1  우라노스         469( +7) 1:03.2            1-  -  - 1- 1- 1"
"228","  2   10  에버마스터       457( +4) 1:04.0  4         8-  -  - 8- 8- 5"
"229","  3    2  톱걸             454( +5) 1:04.1  ¾        4-  -  - 4- 3- 2"
"230","  4    7  말리웨이         419( +8) 1:04.3  ¾       11-  -  -11-10- 8"
"231","  5    9  브렌트강자       415( -6) 1:04.3  코        5-  -  - 5- 5- 4"
"232","  6   11  라이더캣         468(+18) 1:04.3  목        7-  -  - 7- 9- 7"
"233","  7    4  카퍼레이드       521( +2) 1:04.3  코       10-  -  -10- 6- 6"
"234","  8    5  잭팟             515( +9) 1:04.6  1½       2-  -  - 2- 2- 3"
"235","  9    8  특급이벤트       467( -2) 1:04.8  1         6-  -  - 6- 7-10"
"236"," 10    6  람포스           508(+21) 1:05.2  2½       3-  -  - 3- 4- 9"
"237"," 11    3  과천킹           496( -7) 1:05.6  2         9-  -  - 9-11-11"
"238","────────────────────────────────────────"
"239","순위 마번    G-3Ｆ   S-1F  １코너  ２코너  ３코너  ４코너    G-1F  단승식 연승식"
"240","────────────────────────────────────────"
"241","  1    1   38.1    0:13.8                  0:13.8  0:31.4  13.4       1.3    1.1"
"242","  2   10   37.9    0:14.7                  0:14.7  0:32.4  13.1      35.0    4.7"
"243","  3    2   38.7    0:14.3                  0:14.3  0:31.7  13.8     198.5   39.1"
"244","  4    7   38.0    0:14.9                  0:14.9  0:32.7  13.2      46.9    4.0"
"245","  5    9   38.5    0:14.4                  0:14.4  0:32.2  13.4      20.5    2.6"
"246","  6   11   38.3    0:14.6                  0:14.6  0:32.4  13.3       9.9    1.8"
"247","  7    4   38.1    0:14.9                  0:14.9  0:32.4  13.3      10.6    2.1"
"248","  8    5   39.3    0:14.1                  0:14.1  0:31.6  14.3     129.5   20.3"
"249","  9    8   38.8    0:14.6                  0:14.6  0:32.4  13.4      29.5    3.4"
"250"," 10    6   39.6    0:14.1                  0:14.1  0:32.2  13.8      96.5   17.0"
"251"," 11    3   39.2    0:14.9                  0:14.9  0:33.0  13.9       6.9    1.8"
"252","────────────────────────────────────────"
"253","(복승식 배당률)"
"254","           1- 2   199.9  2- 9  2383.1  4- 7   116.9  6- 9   834.9  9-10   207.2"
"255","           1- 3     3.7  2-10  3781.1  4- 8   104.9  6-10  1739.6  9-11    57.8"
"256","           1- 4     4.3  2-11  1413.7  4- 9    66.5  6-11   618.8  9-12     0.0"
"257","           1- 5    59.0  2-12     0.0  4-10   187.7  6-12     0.0  9-13     0.0"
"258","           1- 6    72.4  2-13     0.0  4-11    38.4  6-13     0.0  9-14     0.0"
"259","           1- 7    16.1  2-14     0.0  4-12     0.0  6-14     0.0 10-11    89.4"
"260","           1- 8    11.0  3- 4    36.3  4-13     0.0  7- 8   251.7 10-12     0.0"
"261","           1- 9     6.2  3- 5   421.4  4-14     0.0  7- 9   178.4 10-13     0.0"
"262","           1-10    19.5  3- 6   539.3  5- 6  1240.9  7-10   442.3 10-14     0.0"
"263","           1-11     4.8  3- 7   161.9  5- 7  1535.0  7-11    94.8 11-12     0.0"
"264","           1-12     0.0  3- 8   107.8  5- 8   689.4  7-12     0.0 11-13     0.0"
"265","           1-13     0.0  3- 9    58.0  5- 9   775.9  7-13     0.0 11-14     0.0"
"266","           1-14     0.0  3-10   149.1  5-10  1218.0  7-14     0.0 12-13     0.0"
"267","           2- 3  1093.7  3-11    35.6  5-11   573.4  8- 9   149.3 12-14     0.0"
"268","           2- 4  1358.6  3-12     0.0  5-12     0.0  8-10   357.5 13-14     0.0"
"269","           2- 5  4802.4  3-13     0.0  5-13     0.0  8-11   137.0  0- 0     0.0"
"270","           2- 6  5265.3  3-14     0.0  5-14     0.0  8-12     0.0  0- 0     0.0"
"271","           2- 7  2393.2  4- 5   515.7  6- 7  1716.6  8-13     0.0  0- 0     0.0"
"272","           2- 8  3446.4  4- 6   705.4  6- 8  2036.3  8-14     0.0  0- 0     0.0"
"273","────────────────────────────────────────"
"274","매출액 단식:     26,075,100    연식:     55,624,500      복식:  1,855,848,200"
"275","       복연:    394,289,300    쌍식:    795,461,600      삼복:    692,495,100"
"276","       합계:  3,819,793,800"
"277","────────────────────────────────────────"
"278","배당률 단:①  1.3       연:①  1.1⑩  4.7② 39.1       복:①⑩    19.5   4F:49.4"
"279","                                                                         3F:38.1"
"280","                        쌍:①⑩    23.8   "
"281","     복연:①⑩   7.1   ①②  35.1   ⑩② 446.7"
"282","     삼복:①⑩②1104.7    "
"283","────────────────────────────────────────"
"284","펄 롱:13.8 11.3 12.5   12.2   13.4   "
"285","통과M:  200  400  600    800    1000"
"286","통과T:13.8 25.1 37.6 0:49.8 1:03.2 "
"287","────────────────────────────────────────"
"288","통과순위 S-1F : 1,(5,6),(2,9),(8,10,11),(3,4,7)         "
"289","           C1 :                                         "
"290","           C2 :                                         "
"291","           C3 : 1,(5,6),(2,9),(8,10,11),(3,4,7)         "
"292","           C4 : 1,(2,5)-(6,9),(4,8,10,11),7,3           "
"293","         G-1F : 1-(2,5)-(4,9,10,11),7,(6,8),3           "
"294","──────────────────────────────────────────────────────"
"295","구분 출주번호  대상명            처분종류     처분내용                     세부내용"
"296","──────────────────────────────────────────────────────"
"297","기수    4      김철호            견책                                      출발부터 4코너까지 내사 3주행영향                 "
"298","기수    5      함완식            과태금       50,000원                     결승선 전방 약 100m 지점 내사 4영향               "
"299","마필    5      잭팟              주행심사                                  결승선 직선주로 내사                              "
"300","──────────────────────────────────────────────────────"
"301",""
"302",""
"303","제목 : 11년05월08일(일)  제 4경주"
"304",""
"305","(서울) 제34일 1000M 혼4    마령        경주명 : 일반                        "
"306","경주조건:   1,600점이하  3세이상                    날씨:맑음 주로:양호  (7%)"
"307","순위상금: 17,550천원   6,825천원   4,550천원   1,950천원   1,625천원"
"308","부가상금:      0천원       0천원       0천원"
"309","────────────────────────────────────────"
"310","순위 마번    마    명     산지  성별 연령 부담중량 기수명 조교사명  마 주 명"
"311","────────────────────────────────────────"
"312","  1    4  파워러너         한     거     3    52.0   조인권 우창구   천병득           "
"313","  2    5  실크로드         한     암     4    52.0   전덕용 이희영   김윤구           "
"314","  3   11  페임Ⅱ           미     수     3    54.0   이기회 서홍수   김지영           "
"315","  4    7  노던레드         한     수     4    50.0   유미라 신우철   제주축산개발     "
"316","  5   12  그레이트샤이     미     암     3    53.0   정기용 박대흥   이영규           "
"317","  6    2  헤븐리서바이버   미     수     3    54.0   원정일 김양선   지대섭           "
"318","  7    6  우승모아         한     암     4    52.0   최원준 유재길   허건호           "
"319","  8   10  희망플러스       미     거     3    52.0   박시천 최혜식   박정열           "
"320","  9    9  화산의명가       한     암     4    52.0   오경환 박종곤   고광숙           "
"321"," 10    8  킵베스트         호     수     2    51.0   김혜선 최영주   이미경           "
"322"," 11    3  천년영웅         호     거     2    53.0   조경호 신우철   김두식           "
"323"," 12    1  차밍포인트       뉴     암     2    49.0   이강서 양재철   서순배           "
"324","────────────────────────────────────────"
"325","순위 마번    마      명    마 체 중 기  록  위  차 S1F-1C-2C-3C-4C-G1F"
"326","────────────────────────────────────────"
"327","  1    4  파워러너         430( -8) 1:01.8            1-  -  - 1- 1- 1"
"328","  2    5  실크로드         430( +4) 1:02.2  2         2-  -  - 2- 2- 2"
"329","  3   11  페임Ⅱ           476( -4) 1:02.2  ½        4-  -  - 4- 3- 3"
"330","  4    7  노던레드         445( -2) 1:02.6  2½       6-  -  - 6- 6- 4"
"331","  5   12  그레이트샤이     434( +7) 1:02.9  1½       5-  -  - 5- 5- 5"
"332","  6    2  헤븐리서바이버   493( +1) 1:03.4  2½       7-  -  - 7- 8- 7"
"333","  7    6  우승모아         458( -5) 1:03.6  1¼       9-  -  - 9- 9- 9"
"334","  8   10  희망플러스       456( +3) 1:03.6  ½        8-  -  - 8- 7- 8"
"335","  9    9  화산의명가       430( +1) 1:03.7  ½        3-  -  - 3- 4- 6"
"336"," 10    8  킵베스트         463( -5) 1:03.9  1        10-  -  -10-10-10"
"337"," 11    3  천년영웅         511( +5) 1:04.5  3        12-  -  -12-12-11"
"338"," 12    1  차밍포인트       443( -2) 1:05.2  4        11-  -  -11-11-12"
"339","────────────────────────────────────────"
"340","순위 마번    G-3Ｆ   S-1F  １코너  ２코너  ３코너  ４코너    G-1F  단승식 연승식"
"341","────────────────────────────────────────"
"342","  1    4   37.7    0:13.5                  0:13.5  0:30.2  13.5       2.2    1.2"
"343","  2    5   37.6    0:13.6                  0:13.6  0:30.8  13.3       6.2    1.6"
"344","  3   11   37.5    0:13.8                  0:13.8  0:30.9  13.0       3.4    1.5"
"345","  4    7   37.5    0:14.0                  0:14.0  0:31.4  13.0      15.8    3.1"
"346","  5   12   37.9    0:13.8                  0:13.8  0:31.2  13.2      22.3    3.4"
"347","  6    2   37.9    0:14.2                  0:14.2  0:31.9  13.2      79.4   10.0"
"348","  7    6   37.3    0:14.4                  0:14.4  0:32.7  13.0      83.9   12.3"
"349","  8   10   38.2    0:14.2                  0:14.2  0:31.8  13.3     119.4   18.4"
"350","  9    9   38.8    0:13.8                  0:13.8  0:31.2  13.7       8.5    2.6"
"351"," 10    8   37.3    0:14.7                  0:14.7  0:33.0  12.6      22.7    4.4"
"352"," 11    3   37.6    0:15.2                  0:15.2  0:33.3  12.7      36.5    9.3"
"353"," 12    1   38.4    0:15.0                  0:15.0  0:33.3  13.0      89.7   15.9"
"354","────────────────────────────────────────"
"355","(복승식 배당률)"
"356","           1- 2  1546.6  2- 9   282.3  4- 7    13.9  6- 9   279.3  9-10   539.4"
"357","           1- 3   635.3  2-10  1826.3  4- 8    23.3  6-10  2805.5  9-11    12.9"
"358","           1- 4   167.6  2-11   139.8  4- 9     9.4  6-11   143.0  9-12    44.3"
"359","           1- 5   380.7  2-12   468.2  4-10   265.9  6-12   512.4  9-13     0.0"
"360","           1- 6  2602.1  2-13     0.0  4-11     4.2  6-13     0.0  9-14     0.0"
"361","           1- 7   711.6  2-14     0.0  4-12    20.3  6-14     0.0 10-11   284.7"
"362","           1- 8   936.0  3- 4    55.5  4-13     0.0  7- 8    86.6 10-12   754.3"
"363","           1- 9   484.2  3- 5   130.5  4-14     0.0  7- 9    47.0 10-13     0.0"
"364","           1-10  3397.3  3- 6  1330.1  5- 6   178.4  7-10   920.1 10-14     0.0"
"365","           1-11   231.4  3- 7   356.4  5- 7    34.3  7-11    23.6 11-12    20.5"
"366","           1-12   849.0  3- 8   437.0  5- 8    51.5  7-12   109.1 11-13     0.0"
"367","           1-13     0.0  3- 9   183.7  5- 9    18.3  7-13     0.0 11-14     0.0"
"368","           1-14     0.0  3-10  2203.4  5-10   406.9  7-14     0.0 12-13     0.0"
"369","           2- 3   859.2  3-11    84.3  5-11     8.5  8- 9    76.2 12-14     0.0"
"370","           2- 4    96.6  3-12   282.6  5-12    32.6  8-10  1262.7 13-14     0.0"
"371","           2- 5   201.5  3-13     0.0  5-13     0.0  8-11    33.6  0- 0     0.0"
"372","           2- 6  1455.9  3-14     0.0  5-14     0.0  8-12   135.8  0- 0     0.0"
"373","           2- 7   433.9  4- 5     6.0  6- 7   442.4  8-13     0.0  0- 0     0.0"
"374","           2- 8   669.0  4- 6    89.9  6- 8   540.9  8-14     0.0  0- 0     0.0"
"375","────────────────────────────────────────"
"376","매출액 단식:     41,187,200    연식:     58,950,300      복식:  2,596,405,300"
"377","       복연:    371,078,300    쌍식:    788,316,500      삼복:    864,910,600"
"378","       합계:  4,720,848,200"
"379","────────────────────────────────────────"
"380","배당률 단:④  2.2       연:④  1.2⑤  1.6⑪  1.5       복:④⑤     6.0   4F:48.3"
"381","                                                                         3F:37.7"
"382","                        쌍:④⑤    10.1   "
"383","     복연:④⑤   2.7   ④⑪   2.0   ⑤⑪   3.6"
