"","x"
"51","           1- 3    81.9  2-10   114.3  4- 8    12.9  6-10    61.2  9-11     0.0"
"52","           1- 4    33.1  2-11     0.0  4- 9   224.1  6-11     0.0  9-12     0.0"
"53","           1- 5   271.9  2-12     0.0  4-10    88.1  6-12     0.0  9-13     0.0"
"54","           1- 6    26.9  2-13     0.0  4-11     0.0  6-13     0.0  9-14     0.0"
"55","           1- 7    87.0  2-14     0.0  4-12     0.0  6-14     0.0 10-11     0.0"
"56","           1- 8    74.3  3- 4    20.3  4-13     0.0  7- 8    32.6 10-12     0.0"
"57","           1- 9   615.2  3- 5   190.7  4-14     0.0  7- 9   417.3 10-13     0.0"
"58","           1-10   284.9  3- 6    15.2  5- 6    51.8  7-10   195.4 10-14     0.0"
"59","           1-11     0.0  3- 7    44.3  5- 7   198.9  7-11     0.0 11-12     0.0"
"60","           1-12     0.0  3- 8    40.3  5- 8   154.5  7-12     0.0 11-13     0.0"
"61","           1-13     0.0  3- 9   490.9  5- 9   872.1  7-13     0.0 11-14     0.0"
"62","           1-14     0.0  3-10   243.6  5-10   506.2  7-14     0.0 12-13     0.0"
"63","           2- 3    28.5  3-11     0.0  5-11     0.0  8- 9   297.5 12-14     0.0"
"64","           2- 4     9.6  3-12     0.0  5-12     0.0  8-10   134.3 13-14     0.0"
"65","           2- 5   113.9  3-13     0.0  5-13     0.0  8-11     0.0  0- 0     0.0"
"66","           2- 6     6.8  3-14     0.0  5-14     0.0  8-12     0.0  0- 0     0.0"
"67","           2- 7    18.1  4- 5    65.5  6- 7    12.4  8-13     0.0  0- 0     0.0"
"68","           2- 8    20.5  4- 6     5.5  6- 8     8.8  8-14     0.0  0- 0     0.0"
"69","────────────────────────────────────────"
"70","매출액 단식:     23,548,300    연식:     56,173,400      복식:  1,677,254,600"
"71","       복연:    249,699,000    쌍식:    509,625,900      삼복:    573,179,800"
"72","       합계:  3,089,481,000"
"73","────────────────────────────────────────"
"74","배당률 단:③ 13.7       연:③  3.7④  1.5⑥  1.3       복:③④    20.3   4F:51.3"
"75","                                                                         3F:38.9"
"76","                        쌍:③④    48.2   "
"77","     복연:③④   6.6   ③⑥   5.3   ④⑥   2.3"
"78","     삼복:③④⑥15.7      "
"79","────────────────────────────────────────"
"80","펄 롱:13.7 11.3 12.4   12.6   12.4   13.9   "
"81","통과M:  200  400  600    800    1000   1200"
"82","통과T:13.7 25.0 37.4 0:50.0 1:02.4 1:16.3 "
"83","────────────────────────────────────────"
"84","통과순위 S-1F : (3,4),(2,7),(1,5,6,9,10),8              "
"85","           C1 :                                         "
"86","           C2 :                                         "
"87","           C3 : 3,4,(2,7,10),(1,6),5,8-9                "
"88","           C4 : (^3,4)-(2,7,10),1,6,(8,5)=9             "
"89","         G-1F : 3-4,2,(1,7),(8,10,6),5=9                "
"90","──────────────────────────────────────────────────────"
"91","구분 출주번호  대상명            처분종류     처분내용                     세부내용"
"92","──────────────────────────────────────────────────────"
"93","기수    7      오경환            과태금       50,000원                     출발 후 약150m 내사, 5주행영향                    "
"94","──────────────────────────────────────────────────────"
"95",""
"96",""
"97","제목 : 11년06월12일(일)  제 2경주"
"98",""
"99","(서울) 제44일 1200M 국5    마령        경주명 : 일반                        "
"100","경주조건:     800점이하  3세이상                    날씨:맑음 주로:건조  (4%)"
"101","순위상금: 19,980천원   7,770천원   5,180천원   2,220천원   1,850천원"
"102","부가상금:      0천원       0천원       0천원"
"103","────────────────────────────────────────"
"104","순위 마번    마    명     산지  성별 연령 부담중량 기수명 조교사명  마 주 명"
"105","────────────────────────────────────────"
"106","  1   10  제트삭스         한     암     3    53.0   부민호 홍대유   김창식           "
"107","  2    2  대산캡틴         한     거     3    54.0   문정균 정호익   오종택           "
"108","  3    8  노던레드         한     수     4    56.0   김석봉 신우철   제주축산개발     "
"109","  4    4  수달장군         한     수     3    54.0   정기용 천창기   장석영           "
"110","  5    3  연승연호         한     수     3    54.0   마이   김문갑   김연호           "
"111","  6    6  빅브라더         한     수     3    54.0   김귀배 유재길   박용훈           "
"112","  7    9  비룡여제         한     암     4    54.0   원정일 박종곤   김정근           "
"113","  8    5  중심             한     거     5    57.0   김철호 정지은   이부용           "
"114","  9    1  차트원           한     암     6    52.0   김혜선 박윤규   강남환           "
"115","       7  팔라딘           한     수     3    54.0   함완식 손영표   김상용           "
"116","────────────────────────────────────────"
"117","순위 마번    마      명    마 체 중 기  록  위  차 S1F-1C-2C-3C-4C-G1F"
"118","────────────────────────────────────────"
"119","  1   10  제트삭스         445( +3) 1:16.6            5-  -  - 3- 3- 2"
"120","  2    2  대산캡틴         424( -2) 1:16.7  목        3-  -  - 2- 2- 1"
"121","  3    8  노던레드         447( +2) 1:17.0  2         6-  -  - 8- 8- 5"
"122","  4    4  수달장군         470( -5) 1:17.2  1         8-  -  - 6- 4- 4"
"123","  5    3  연승연호         474( -9) 1:17.9  4         9-  -  - 9- 9- 8"
"124","  6    6  빅브라더         487( -4) 1:18.2  1¾       1-  -  - 1- 1- 3"
"125","  7    9  비룡여제         434( +8) 1:18.4  1¼       7-  -  - 7- 7- 6"
"126","  8    5  중심             452( +4) 1:19.5  6         4-  -  - 5- 6- 9"
"127","  9    1  차트원           459(+29) 1:19.9  2         2-  -  - 4- 5- 7"
"128","       7  팔라딘             0( +0) 0:00.0  출주취소   -  -  -  -  -  "
"129","────────────────────────────────────────"
"130","순위 마번    G-3Ｆ   S-1F  １코너  ２코너  ３코너  ４코너    G-1F  단승식 연승식"
"131","────────────────────────────────────────"
"132","  1   10   39.2    0:13.8                  0:25.0  0:43.6  14.0       3.7    1.7"
"133","  2    2   39.6    0:13.8                  0:24.9  0:43.2  14.2       5.7    1.5"
"134","  3    8   38.8    0:14.1                  0:25.9  0:44.6  13.2       5.8    1.8"
"135","  4    4   39.6    0:14.2                  0:25.6  0:43.8  14.4       2.1    1.1"
"136","  5    3   39.3    0:14.8                  0:26.6  0:44.9  13.7      13.4    2.5"
"137","  6    6   41.4    0:13.5                  0:24.9  0:42.8  15.5      27.1    4.1"
"138","  7    9   40.3    0:14.1                  0:25.6  0:44.4  14.5      40.7    6.8"
"139","  8    5   41.6    0:13.8                  0:25.4  0:44.3  15.3     162.8   20.9"
"140","  9    1   42.3    0:13.8                  0:25.4  0:43.9  15.8      44.7    6.2"
"141","       7                                                                        "
"142","────────────────────────────────────────"
"143","(복승식 배당률)"
"144","           1- 2   107.0  2- 9   187.4  4- 7     0.0  6- 9   439.4  9-10    79.0"
"145","           1- 3   239.7  2-10     8.3  4- 8     6.3  6-10    39.0  9-11     0.0"
"146","           1- 4    50.2  2-11     0.0  4- 9    70.4  6-11     0.0  9-12     0.0"
"147","           1- 5  1137.4  2-12     0.0  4-10     3.5  6-12     0.0  9-13     0.0"
"148","           1- 6   400.3  2-13     0.0  4-11     0.0  6-13     0.0  9-14     0.0"
"149","           1- 7     0.0  2-14     0.0  4-12     0.0  6-14     0.0 10-11     0.0"
"150","           1- 8   116.3  3- 4    13.0  4-13     0.0  7- 8     0.0 10-12     0.0"
"151","           1- 9   861.7  3- 5  1001.4  4-14     0.0  7- 9     0.0 10-13     0.0"
"152","           1-10    77.3  3- 6   124.7  5- 6  1088.8  7-10     0.0 10-14     0.0"
"153","           1-11     0.0  3- 7     0.0  5- 7     0.0  7-11     0.0 11-12     0.0"
"154","           1-12     0.0  3- 8    39.1  5- 8   587.5  7-12     0.0 11-13     0.0"
"155","           1-13     0.0  3- 9   355.9  5- 9  1761.2  7-13     0.0 11-14     0.0"
"156","           1-14     0.0  3-10    20.4  5-10   356.1  7-14     0.0 12-13     0.0"
"157","           2- 3    31.2  3-11     0.0  5-11     0.0  8- 9   149.7 12-14     0.0"
"158","           2- 4     4.9  3-12     0.0  5-12     0.0  8-10     7.8 13-14     0.0"
"159","           2- 5   547.3  3-13     0.0  5-13     0.0  8-11     0.0  0- 0     0.0"
"160","           2- 6    58.9  3-14     0.0  5-14     0.0  8-12     0.0  0- 0     0.0"
"161","           2- 7     0.0  4- 5   222.4  6- 7     0.0  8-13     0.0  0- 0     0.0"
"162","           2- 8    15.8  4- 6    22.1  6- 8    71.0  8-14     0.0  0- 0     0.0"
"163","────────────────────────────────────────"
"164","매출액 단식:     29,981,700    연식:     45,431,000      복식:  1,822,278,200"
"165","       복연:    232,533,400    쌍식:    686,191,500      삼복:    639,317,300"
"166","       합계:  3,455,733,100"
"167","────────────────────────────────────────"
"168","배당률 단:⑩  3.7       연:⑩  1.7②  1.5⑧  1.8       복:⑩②     8.3   4F:51.7"
"169","                                                                         3F:39.8"
"170","                        쌍:⑩②    13.7   "
"171","     복연:⑩②   3.0   ⑩⑧   3.2   ②⑧   4.6"
"172","     삼복:⑩②⑧14.5      "
"173","────────────────────────────────────────"
"174","펄 롱:13.5 11.4 11.9   12.6   13.1   14.1   "
"175","통과M:  200  400  600    800    1000   1200"
"176","통과T:13.5 24.9 36.8 0:49.4 1:02.5 1:16.6 "
"177","────────────────────────────────────────"
"178","통과순위 S-1F : 6,(1,2,5,10),(4,8,9)-3                  "
"179","           C1 :                                         "
"180","           C2 :                                         "
"181","           C3 : (6,2,10)-(1,5),(4,9),8-3                "
"182","           C4 : 6-2-10,(1,4)-(9,5),8,3                  "
"183","         G-1F : (^2,10),(6,4)=(9,8),(1,3,5)             "
"184","──────────────────────────────────────────────────────"
"185","구분 출주번호  대상명            처분종류     처분내용                     세부내용"
"186","──────────────────────────────────────────────────────"
"187","기수    8      김석봉            기승정지     15일(2011.06.18~2011.08.13)  결승선 추진동작 불량                              "
"188","마필    7      팔라딘            출주취소                                  오른 앞다리 부상(우전제저타박상)                  "
"189","마필    9      비룡여제          경주부적격마                              오른 앞다리 골절(우중수부 천지굴건 부분단열)      "
"190","──────────────────────────────────────────────────────"
"191",""
"192",""
"193","제목 : 11년06월12일(일)  제 3경주"
"194",""
"195","(서울) 제44일 1000M 국6    마령        경주명 : 일반                        "
"196","경주조건:     350점이하  3세                        날씨:맑음 주로:건조  (4%)"
"197","순위상금: 15,552천원   6,048천원   4,032천원   1,728천원   1,440천원"
"198","부가상금:      0천원       0천원       0천원"
"199","────────────────────────────────────────"
"200","순위 마번    마    명     산지  성별 연령 부담중량 기수명 조교사명  마 주 명"
"201","────────────────────────────────────────"
"202","  1    9  쾌속질주         한     암     3    53.0   박을운 김순근   김재성           "
"203","  2    6  해피볼포니       한     암     3    53.0   조경호 정호익   김병현           "
"204","  3    2  정상회의         한     거     3    54.0   박병윤 하재흥   이유환           "
"205","  4    1  톱트렉           한     거     3    54.0   전덕용 박천서   유길상           "
"206","  5   10  최고파티         한     수     3    54.0   김동균 최영주   최종환           "
"207","  6    7  기고만장         한     수     3    54.0   이기회 서정하   현대영           "
"208","  7    4  폴리             한     암     3    53.0   부민호 홍대유   김인호           "
"209","  8    5  백두산정기       한     수     3    54.0   정기용 이인호   신성철           "
"210","  9    8  핵융합           한     거     3    54.0   이상혁 천창기   강상우           "
"211"," 10    3  레드페퍼         한     수     3    54.0   허재영 구자흥   김성규           "
"212","────────────────────────────────────────"
"213","순위 마번    마      명    마 체 중 기  록  위  차 S1F-1C-2C-3C-4C-G1F"
"214","────────────────────────────────────────"
"215","  1    9  쾌속질주         442( +4) 1:03.2            2-  -  - 2- 3- 2"
"216","  2    6  해피볼포니       457( +5) 1:03.6  2½       5-  -  - 5- 4- 4"
"217","  3    2  정상회의         465( -4) 1:04.0  2½       1-  -  - 1- 1- 1"
"218","  4    1  톱트렉           427( -8) 1:04.0  머리      3-  -  - 3- 2- 3"
"219","  5   10  최고파티         447( -1) 1:04.1  ½        4-  -  - 4- 5- 5"
"220","  6    7  기고만장         478( -6) 1:04.4  1¾       7-  -  - 7- 7- 9"
"221","  7    4  폴리             477( -4) 1:04.7  1½       9-  -  - 9- 8- 7"
"222","  8    5  백두산정기       493( -8) 1:04.7  코        6-  -  - 6- 6- 6"
"223","  9    8  핵융합           425( +3) 1:05.4  4        10-  -  -10-10-10"
"224"," 10    3  레드페퍼         414( +3) 1:05.4  코        8-  -  - 8- 9- 8"
"225","────────────────────────────────────────"
"226","순위 마번    G-3Ｆ   S-1F  １코너  ２코너  ３코너  ４코너    G-1F  단승식 연승식"
"227","────────────────────────────────────────"
"228","  1    9   37.7    0:14.0                  0:14.0  0:31.8  13.0       2.9    1.5"
"229","  2    6   37.9    0:14.2                  0:14.2  0:31.9  13.2       6.7    2.2"
"230","  3    2   38.9    0:13.9                  0:13.9  0:31.3  13.8       3.9    1.3"
"231","  4    1   38.7    0:14.1                  0:14.1  0:31.6  13.6      23.1    5.2"
"232","  5   10   38.3    0:14.1                  0:14.1  0:32.3  13.1       4.3    1.6"
"233","  6    7   38.3    0:14.5                  0:14.5  0:32.7  12.6      21.1    3.2"
"234","  7    4   38.4    0:14.7                  0:14.7  0:32.8  13.3       9.1    2.2"
"235","  8    5   38.6    0:14.5                  0:14.5  0:32.6  13.3      83.2   14.1"
"236","  9    8   39.1    0:14.7                  0:14.7  0:33.0  13.5      46.2    9.1"
"237"," 10    3   38.7    0:14.7                  0:14.7  0:33.0  13.6      33.1   10.4"
"238","────────────────────────────────────────"
"239","(복승식 배당률)"
"240","           1- 2    24.9  2- 9     4.4  4- 7    70.8  6- 9     9.9  9-10     6.2"
"241","           1- 3   402.5  2-10     7.0  4- 8   161.0  6-10    16.7  9-11     0.0"
"242","           1- 4    86.8  2-11     0.0  4- 9    16.2  6-11     0.0  9-12     0.0"
"243","           1- 5   521.3  2-12     0.0  4-10    25.2  6-12     0.0  9-13     0.0"
"244","           1- 6    69.2  2-13     0.0  4-11     0.0  6-13     0.0  9-14     0.0"
"245","           1- 7   152.4  2-14     0.0  4-12     0.0  6-14     0.0 10-11     0.0"
"246","           1- 8   446.6  3- 4   223.4  4-13     0.0  7- 8   198.1 10-12     0.0"
"247","           1- 9    30.7  3- 5  1224.7  4-14     0.0  7- 9    25.6 10-13     0.0"
"248","           1-10    40.8  3- 6   307.3  5- 6   285.6  7-10    40.2 10-14     0.0"
"249","           1-11     0.0  3- 7   501.8  5- 7   575.6  7-11     0.0 11-12     0.0"
"250","           1-12     0.0  3- 8  1003.0  5- 8  1405.5  7-12     0.0 11-13     0.0"
"251","           1-13     0.0  3- 9   110.9  5- 9   193.7  7-13     0.0 11-14     0.0"
"252","           1-14     0.0  3-10   199.1  5-10   252.5  7-14     0.0 12-13     0.0"
"253","           2- 3    87.4  3-11     0.0  5-11     0.0  8- 9    62.0 12-14     0.0"
"254","           2- 4    13.5  3-12     0.0  5-12     0.0  8-10   112.2 13-14     0.0"
"255","           2- 5   167.4  3-13     0.0  5-13     0.0  8-11     0.0  0- 0     0.0"
"256","           2- 6    11.4  3-14     0.0  5-14     0.0  8-12     0.0  0- 0     0.0"
"257","           2- 7    29.2  4- 5   366.6  6- 7    51.7  8-13     0.0  0- 0     0.0"
"258","           2- 8    81.9  4- 6    29.1  6- 8   169.1  8-14     0.0  0- 0     0.0"
"259","────────────────────────────────────────"
"260","매출액 단식:     30,816,400    연식:     54,264,300      복식:  2,102,136,700"
"261","       복연:    268,184,900    쌍식:    671,579,900      삼복:    726,744,200"
"262","       합계:  3,853,726,400"
"263","────────────────────────────────────────"
"264","배당률 단:⑨  2.9       연:⑨  1.5⑥  2.2②  1.3       복:⑨⑥     9.9   4F:49.3"
"265","                                                                         3F:38.1"
"266","                        쌍:⑨⑥    18.4   "
"267","     복연:⑨⑥   3.5   ⑨②   2.1   ⑥②   4.2"
"268","     삼복:⑨⑥②10.3      "
"269","────────────────────────────────────────"
"270","펄 롱:13.9 11.2 12.7   12.4   13.0   "
"271","통과M:  200  400  600    800    1000"
"272","통과T:13.9 25.1 37.8 0:50.2 1:03.2 "
"273","────────────────────────────────────────"
"274","통과순위 S-1F : (^2,9),(1,6,10),(5,7),(3,4,8)           "
"275","           C1 :                                         "
"276","           C2 :                                         "
"277","           C3 : (^2,9),(1,6,10),(5,7),(3,4,8)           "
"278","           C4 : 2,1,(6,9)-10,5,(4,7),(3,8)              "
"279","         G-1F : (2,9),(1,6)-10-(5,4)-(3,8,7)            "
"280","──────────────────────────────────────────────────────"
"281","구분 출주번호  대상명            처분종류     처분내용                     세부내용"
"282","──────────────────────────────────────────────────────"
"283","특 "
"284","기 "
"285","사 "
"286","항"
"287","──────────────────────────────────────────────────────"
"288",""
"289",""
"290","제목 : 11년06월12일(일)  제 4경주"
"291",""
"292","(서울) 제44일 1000M 국6    마령        경주명 : 일반                        "
"293","경주조건:     350점이하  3세                        날씨:맑음 주로:건조  (4%)"
"294","순위상금: 15,552천원   6,048천원   4,032천원   1,728천원   1,440천원"
"295","부가상금:      0천원       0천원       0천원"
"296","────────────────────────────────────────"
"297","순위 마번    마    명     산지  성별 연령 부담중량 기수명 조교사명  마 주 명"
"298","────────────────────────────────────────"
"299","  1    1  어맨더           한     암     3    53.0   정기용 양재철   서순배           "
"300","  2    7  천섬             한     암     3    53.0   오경환 임봉춘   권인택           "
"301","  3    5  다이아캐슬       한     암     3    53.0   이상혁 배휴준   류재욱           "
"302","  4    8  이화원           한     암     3    53.0   조경호 정호익   황철연           "
"303","  5    6  희망북소리       한     암     3    53.0   김동균 김문갑   박흥길           "
"304","  6    9  통쾌지수         한     암     3    53.0   한창민 강명준   정수남           "
"305","  7    4  레인킹           한     암     3    53.0   황순도 김윤섭   이방훈           "
"306","  8    2  더비위너         한     암     3    53.0   김옥성 김순근   황의영           "
"307","  9    3  평강             한     암     3    51.0   김혜선 지용훈   김영진           "
"308","────────────────────────────────────────"
"309","순위 마번    마      명    마 체 중 기  록  위  차 S1F-1C-2C-3C-4C-G1F"
"310","────────────────────────────────────────"
"311","  1    1  어맨더           453( +4) 1:02.8            1-  -  - 1- 1- 1"
"312","  2    7  천섬             410( +5) 1:03.4  3         6-  -  - 6- 6- 4"
"313","  3    5  다이아캐슬       427( -8) 1:03.5  ¾        9-  -  - 9- 8- 7"
"314","  4    8  이화원           414( -2) 1:03.6  ¾        8-  -  - 8- 9- 8"
"315","  5    6  희망북소리       460( +4) 1:03.8  1¼       2-  -  - 2- 3- 3"
"316","  6    9  통쾌지수         461( +2) 1:03.9  ½        3-  -  - 3- 2- 2"
"317","  7    4  레인킹           472( -5) 1:03.9  코        7-  -  - 7- 7- 6"
"318","  8    2  더비위너         445( +7) 1:04.4  2½       4-  -  - 4- 4- 5"
"319","  9    3  평강             488( +6) 1:05.2  5         5-  -  - 5- 5- 9"
"320","────────────────────────────────────────"
"321","순위 마번    G-3Ｆ   S-1F  １코너  ２코너  ３코너  ４코너    G-1F  단승식 연승식"
"322","────────────────────────────────────────"
"323","  1    1   38.5    0:13.5                  0:13.5  0:30.4  14.1       2.4    1.1"
"324","  2    7   37.8    0:14.4                  0:14.4  0:31.8  13.3       8.4    1.8"
"325","  3    5   37.7    0:14.8                  0:14.8  0:32.0  13.0       9.8    1.9"
"326","  4    8   37.8    0:14.6                  0:14.6  0:32.1  13.0      27.9    4.3"
"327","  5    6   39.2    0:13.6                  0:13.6  0:30.7  13.7       2.2    1.2"
"328","  6    9   39.6    0:13.6                  0:13.6  0:30.4  14.3      33.7    4.3"
"329","  7    4   38.1    0:14.5                  0:14.5  0:32.0  13.4      56.9   10.8"
"330","  8    2   39.5    0:13.9                  0:13.9  0:31.1  14.2      20.0    3.6"
"331","  9    3   40.1    0:14.0                  0:14.0  0:31.7  14.2      43.9    7.5"
"332","────────────────────────────────────────"
"333","(복승식 배당률)"
"334","           1- 2    23.2  2- 9   184.6  4- 7   418.7  6- 9    28.5  9-10     0.0"
"335","           1- 3    72.2  2-10     0.0  4- 8   585.7  6-10     0.0  9-11     0.0"
"336","           1- 4   117.3  2-11     0.0  4- 9   498.3  6-11     0.0  9-12     0.0"
"337","           1- 5    11.7  2-12     0.0  4-10     0.0  6-12     0.0  9-13     0.0"
"338","           1- 6     2.1  2-13     0.0  4-11     0.0  6-13     0.0  9-14     0.0"
"339","           1- 7     9.6  2-14     0.0  4-12     0.0  6-14     0.0 10-11     0.0"
"340","           1- 8    31.2  3- 4   910.9  4-13     0.0  7- 8    73.9 10-12     0.0"
"341","           1- 9    42.0  3- 5   269.7  4-14     0.0  7- 9   116.6 10-13     0.0"
"342","           1-10     0.0  3- 6    59.8  5- 6     8.6  7-10     0.0 10-14     0.0"
"343","           1-11     0.0  3- 7   263.5  5- 7    30.0  7-11     0.0 11-12     0.0"
"344","           1-12     0.0  3- 8   437.1  5- 8    82.6  7-12     0.0 11-13     0.0"
"345","           1-13     0.0  3- 9   498.2  5- 9   121.7  7-13     0.0 11-14     0.0"
"346","           1-14     0.0  3-10     0.0  5-10     0.0  7-14     0.0 12-13     0.0"
"347","           2- 3   330.1  3-11     0.0  5-11     0.0  8- 9   252.0 12-14     0.0"
"348","           2- 4   543.1  3-12     0.0  5-12     0.0  8-10     0.0 13-14     0.0"
"349","           2- 5    64.4  3-13     0.0  5-13     0.0  8-11     0.0  0- 0     0.0"
"350","           2- 6    17.8  3-14     0.0  5-14     0.0  8-12     0.0  0- 0     0.0"
"351","           2- 7    67.2  4- 5   320.9  6- 7     6.1  8-13     0.0  0- 0     0.0"
"352","           2- 8   166.9  4- 6    97.5  6- 8    24.4  8-14     0.0  0- 0     0.0"
"353","────────────────────────────────────────"
"354","매출액 단식:     35,140,300    연식:     56,694,000      복식:  2,139,843,000"
"355","       복연:    340,210,700    쌍식:  1,068,714,200      삼복:    998,442,300"
"356","       합계:  4,639,044,500"
"357","────────────────────────────────────────"
"358","배당률 단:①  2.4       연:①  1.1⑦  1.8⑤  1.9       복:①⑦     9.6   4F:49.3"
"359","                                                                         3F:38.5"
"360","                        쌍:①⑦    13.6   "
"361","     복연:①⑦   2.8   ①⑤   3.1   ⑦⑤   7.1"
"362","     삼복:①⑦⑤18.8      "
"363","────────────────────────────────────────"
"364","펄 롱:13.5 10.8 12.2   12.2   14.1   "
"365","통과M:  200  400  600    800    1000"
"366","통과T:13.5 24.3 36.5 0:48.7 1:02.8 "
"367","────────────────────────────────────────"
"368","통과순위 S-1F : (^1,6,9),(2,3)-(4,7),8,5                "
"369","           C1 :                                         "
"370","           C2 :                                         "
"371","           C3 : (^1,6,9),(2,3)-(4,7),8,5                "
"372","           C4 : (1,9),6-2-(7,3),(4,5,8)                 "
"373","         G-1F : 1=9-(6,7,2),(4,5,8)-3                   "
"374","──────────────────────────────────────────────────────"
"375","구분 출주번호  대상명            처분종류     처분내용                     세부내용"
"376","──────────────────────────────────────────────────────"
"377","기수    9      한창민            기승정지 (과태금 가중) 2일(2011.06.18~2011.06.19)   출발 후 약100m 내사, 6,3,2주행영향                "
"378","──────────────────────────────────────────────────────"
"379",""
"380",""
"381","제목 : 11년06월12일(일)  제 5경주"
"382",""
"383","(서울) 제44일 1000M 혼4    마령        경주명 : 일반                        "
"384","경주조건:   1,600점이하  3세이상                    날씨:맑음 주로:건조  (4%)"
"385","순위상금: 17,550천원   6,825천원   4,550천원   1,950천원   1,625천원"
"386","부가상금:      0천원       0천원       0천원"
"387","────────────────────────────────────────"
"388","순위 마번    마    명     산지  성별 연령 부담중량 기수명 조교사명  마 주 명"
"389","────────────────────────────────────────"
"390","  1    1  수봉산           미     수     3    54.0   김옥성 박희철   세계건설(주)     "
"391","  2    8  페임Ⅱ           미     수     3    54.0   이기회 서홍수   김지영           "
"392","  3   11  맥스밸류         미     수     3    53.0   박시천 최혜식   최건호           "
"393","  4    6  아레이온         한     암     3    51.0   최원준 이희영   권태우           "
"394","  5    5  그라운드워       미     수     3    54.0   함완식 유재길   서순배           "
"395","  6    2  블론디퀸카       일     암     4    52.0   장추열 배대선   이수홍           "
"396","  7    4  버니스케이       뉴     거     3    55.0   원정일 박종곤   김광두           "
"397","  8    7  매릴랜드눈       미     암     2    53.0   김동균 최영주   권용수           "
"398","  9    9  라비주토         미     암     3    53.0   김철호 정지은   강동구           "
"399"," 10   12  렛뎀라이드       미     수     3    54.0   부민호 서정하   박덕희           "
"400"," 11   10  메시스트리트     호     암     3    54.0   허재영 천창기   조금제           "
"401"," 12    3  수노아           호     암     2    53.0   정기용 천창기   가명풍           "
"402","────────────────────────────────────────"
"403","순위 마번    마      명    마 체 중 기  록  위  차 S1F-1C-2C-3C-4C-G1F"
"404","────────────────────────────────────────"
